"count"
"genes_before_filtering" 31371
"genes_after_filtering" 18772
"genes_dropped" 12599
"DEGs_all-genes" 18772
"DEGs_all-genes-normal" 18772
"DEGs_all-genes-apeglm" 18772
"DEGs_all-genes-ashr" 18772
"DEG_unshrunken-p0.05_lfc1.5" 108
"DEG_normal-lfc1.5" 6
"DEG_apeglm-s0.005_lfc1.5" 67
"DEG_ashr-p0.05_lfc1.5" 35
