"count"
"genes_before_filtering" 31371
"genes_after_filtering" 18903
"genes_dropped" 12468
"DEGs_all-genes" 18903
"DEGs_all-genes-normal" 18903
"DEGs_all-genes-apeglm" 18903
"DEGs_all-genes-ashr" 18903
"DEG_unshrunken-p0.05_lfc1.5" 103
"DEG_normal-lfc1.5" 11
"DEG_apeglm-s0.005_lfc1.5" 62
"DEG_ashr-p0.05_lfc1.5" 32
