"count" "ploidy" "gene" "sample"
81.2993005571854 "triploid" "LOC105346536" "T55"
21.45279825042 "triploid" "LOC105346536" "T56"
26.8635466764336 "triploid" "LOC105346536" "T57"
30.6309054484105 "triploid" "LOC105346536" "T58"
15.9800910613073 "triploid" "LOC105346536" "T59"
63.0153765474793 "triploid" "LOC105346536" "T60"
39.6602018495301 "triploid" "LOC105346536" "T61"
34.5948997466826 "triploid" "LOC105346536" "T62"
77.5747124409173 "triploid" "LOC105346536" "X45"
16.1641407299186 "triploid" "LOC105346536" "X46"
71.4968579960604 "triploid" "LOC105346536" "X47"
78.902232646912 "triploid" "LOC105346536" "X48"
30.2384298861424 "triploid" "LOC105346536" "R51"
30.7405346773734 "triploid" "LOC105346536" "R52"
57748.427638653 "triploid" "LOC105346536" "R53"
30.4846938729417 "triploid" "LOC105346536" "R54"
18.6567959312136 "triploid" "LOC105346536" "R55"
12.8716935335425 "triploid" "LOC105346536" "R56"
32.4104260002909 "triploid" "LOC105346536" "R57"
8.08020908831355 "triploid" "LOC105346536" "R58"
11.6614320757553 "triploid" "LOC105346536" "R59"
10.2544205592651 "triploid" "LOC105346536" "R60"
44.9637667348023 "triploid" "LOC105346536" "R61"
47.3874607153233 "triploid" "LOC105346536" "R62"
8.15467057910177 "triploid" "LOC117687807" "T55"
6.8769385979539 "triploid" "LOC117687807" "T56"
17.343377043277 "triploid" "LOC117687807" "T57"
3.12007873464439 "triploid" "LOC117687807" "T58"
6.45388117742589 "triploid" "LOC117687807" "T59"
4.3471000952295 "triploid" "LOC117687807" "T60"
2.84961211097181 "triploid" "LOC117687807" "T61"
9.02372493667064 "triploid" "LOC117687807" "T62"
4.00339602004169 "triploid" "LOC117687807" "X45"
3.48364585331783 "triploid" "LOC117687807" "X46"
10.2926700684221 "triploid" "LOC117687807" "X47"
4.62643329720589 "triploid" "LOC117687807" "X48"
5.7479582152016 "triploid" "LOC117687807" "R51"
5.22508354333959 "triploid" "LOC117687807" "R52"
5.24969075637143 "triploid" "LOC117687807" "R53"
5.49744897882361 "triploid" "LOC117687807" "R54"
6.23372503090957 "triploid" "LOC117687807" "R55"
1.45166873334942 "triploid" "LOC117687807" "R56"
6.37823636847464 "triploid" "LOC117687807" "R57"
4.71122727128531 "triploid" "LOC117687807" "R58"
