"count" "condition" "gene" "sample"
3046.12307066283 "heat" "LOC105332313" "R78"
1755.1833401507 "heat" "LOC105332313" "X41"
8259.71269796939 "heat" "LOC105332313" "X42"
1469.48987898859 "heat" "LOC105332313" "X43"
43478.762429376 "heat" "LOC105332313" "X44"
19.8751831500412 "control" "LOC105325538" "T55"
21.2197365362355 "control" "LOC105325538" "T56"
50.5050267222907 "control" "LOC105325538" "T57"
11.6878699281148 "control" "LOC105325538" "T58"
31.6496994937798 "control" "LOC105325538" "T59"
23.6631196405502 "control" "LOC105325538" "T60"
23.7675474235823 "control" "LOC105325538" "T61"
2.76743611623443 "control" "LOC105325538" "T62"
39.6134003692793 "control" "LOC105325538" "X45"
15.0452939744434 "control" "LOC105325538" "X46"
10.2369264722528 "control" "LOC105325538" "X47"
21.8328511526896 "control" "LOC105325538" "X48"
27.3752516672708 "heat" "LOC105325538" "R41"
59.6074674015731 "heat" "LOC105325538" "R42"
56.0797601377768 "heat" "LOC105325538" "R43"
13.192366195166 "heat" "LOC105325538" "R46"
28.1959474300661 "heat" "LOC105325538" "R47"
38.3814934857779 "heat" "LOC105325538" "R48"
68.3056380389949 "heat" "LOC105325538" "R50"
28.2505518967 "heat" "LOC105325538" "R78"
42.8382039178453 "heat" "LOC105325538" "X41"
272.903092994979 "heat" "LOC105325538" "X42"
26.3342671259365 "heat" "LOC105325538" "X43"
2200.44123276177 "heat" "LOC105325538" "X44"
35.0383699631169 "control" "LOC105346580" "T55"
12.2111554335244 "control" "LOC105346580" "T56"
14.4358271193269 "control" "LOC105346580" "T57"
11.6878699281148 "control" "LOC105346580" "T58"
4.39371243672248 "control" "LOC105346580" "T59"
27.9525862406521 "control" "LOC105346580" "T60"
20.8591039956346 "control" "LOC105346580" "T61"
43.5812862084541 "control" "LOC105346580" "T62"
20.0567001846397 "control" "LOC105346580" "X45"
22.3179409616651 "control" "LOC105346580" "X46"
34.204745480875 "control" "LOC105346580" "X47"
9.48225311692192 "control" "LOC105346580" "X48"
25.1356473616649 "heat" "LOC105346580" "R41"
33.6831395938656 "heat" "LOC105346580" "R42"
20.7108218682825 "heat" "LOC105346580" "R43"
21.8766167497532 "heat" "LOC105346580" "R46"
11.7835341381751 "heat" "LOC105346580" "R47"
33.8717918803281 "heat" "LOC105346580" "R48"
13.2135571323115 "heat" "LOC105346580" "R50"
48.0723746800572 "heat" "LOC105346580" "R78"
29.6663182545157 "heat" "LOC105346580" "X41"
2.95408191887368 "heat" "LOC105346580" "X42"
44.1510030748582 "heat" "LOC105346580" "X43"
1421.86120799834 "heat" "LOC105346580" "X44"
97.3759157502061 "control" "LOC105333755" "T55"
123.016702996871 "control" "LOC105333755" "T56"
84.1149627159615 "control" "LOC105333755" "T57"
101.190829353033 "control" "LOC105333755" "T58"
62.7993989875597 "control" "LOC105333755" "T59"
201.247036884768 "control" "LOC105333755" "T60"
164.099942822063 "control" "LOC105333755" "T61"
105.935779404901 "control" "LOC105333755" "T62"
127.152915481476 "control" "LOC105333755" "X45"
115.407822398103 "control" "LOC105333755" "X46"
168.274733060355 "control" "LOC105333755" "X47"
101.550347565372 "control" "LOC105333755" "X48"
181.907948754078 "heat" "LOC105333755" "R41"
122.862827252379 "heat" "LOC105333755" "R42"
104.080462074948 "heat" "LOC105333755" "R43"
176.189068912034 "heat" "LOC105333755" "R46"
141.031288811817 "heat" "LOC105333755" "R47"
195.319109355429 "heat" "LOC105333755" "R48"
76.7813427938693 "heat" "LOC105333755" "R50"
117.448754421807 "heat" "LOC105333755" "R78"
128.455460729488 "heat" "LOC105333755" "X41"
77.8035804445211 "heat" "LOC105333755" "X42"
111.854599680761 "heat" "LOC105333755" "X43"
4237.42385568933 "heat" "LOC105333755" "X44"
513.521153842396 "control" "LOC105332773" "T55"
434.713609150675 "control" "LOC105332773" "T56"
525.962657852268 "control" "LOC105332773" "T57"
507.683436741204 "control" "LOC105332773" "T58"
658.537401806099 "control" "LOC105332773" "T59"
650.783136575446 "control" "LOC105332773" "T60"
734.881965556818 "control" "LOC105332773" "T61"
612.707751383296 "control" "LOC105332773" "T62"
554.606505231457 "control" "LOC105332773" "X45"
743.764522094059 "control" "LOC105332773" "X46"
459.633532883919 "control" "LOC105332773" "X47"
580.978107681079 "control" "LOC105332773" "X48"
543.230776725163 "heat" "LOC105332773" "R41"
674.532523000395 "heat" "LOC105332773" "R42"
697.773354455745 "heat" "LOC105332773" "R43"
923.034616606537 "heat" "LOC105332773" "R46"
524.671449509769 "heat" "LOC105332773" "R47"
504.684639489282 "heat" "LOC105332773" "R48"
710.340273220728 "heat" "LOC105332773" "R50"
657.59342526829 "heat" "LOC105332773" "R78"
656.271736238627 "heat" "LOC105332773" "X41"
3122.09220080733 "heat" "LOC105332773" "X42"
624.976595009706 "heat" "LOC105332773" "X43"
20198.3143633395 "heat" "LOC105332773" "X44"
61.995146519696 "control" "LOC105335843" "T55"
53.6506285059954 "control" "LOC105335843" "T56"
34.1099359936708 "control" "LOC105335843" "T57"
41.5221897364209 "control" "LOC105335843" "T58"
39.4371243672248 "control" "LOC105335843" "T59"
58.8367457613857 "control" "LOC105335843" "T60"
57.214646844982 "control" "LOC105335843" "T61"
1325.81640993902 "control" "LOC105335843" "T62"
50.7886576176448 "control" "LOC105335843" "X45"
49.9539995131076 "control" "LOC105335843" "X46"
54.4275927694 "control" "LOC105335843" "X47"
37.5517941073029 "control" "LOC105335843" "X48"
37.0802036582297 "heat" "LOC105335843" "R41"
37.8310320430988 "heat" "LOC105335843" "R42"
48.5007019371709 "heat" "LOC105335843" "R43"
61.2897538821107 "heat" "LOC105335843" "R46"
43.5825848912139 "heat" "LOC105335843" "R47"
55.5183595864869 "heat" "LOC105335843" "R48"
23.8081880759045 "heat" "LOC105335843" "R50"
53.0278303758965 "heat" "LOC105335843" "R78"
41.8973549418932 "heat" "LOC105335843" "X41"
978.451644671163 "heat" "LOC105335843" "X42"
45.0418398723042 "heat" "LOC105335843" "X43"
30147.8428193279 "heat" "LOC105335843" "X44"
76.3159340653787 "control" "LOC105329490" "T55"
79.7755137038576 "control" "LOC105329490" "T56"
48.8655176494287 "control" "LOC105329490" "T57"
87.5167661075595 "control" "LOC105329490" "T58"
53.7140699685405 "control" "LOC105329490" "T59"
96.5840518422822 "control" "LOC105329490" "T60"
90.6617462663816 "control" "LOC105329490" "T61"
162.621682310762 "control" "LOC105329490" "T62"
47.9948433055535 "control" "LOC105329490" "X45"
119.044145891714 "control" "LOC105329490" "X46"
84.3873665301777 "control" "LOC105329490" "X47"
40.9201390261487 "control" "LOC105329490" "X48"
108.747541437618 "heat" "LOC105329490" "R41"
71.0141716369644 "heat" "LOC105329490" "R42"
92.2908159851162 "heat" "LOC105329490" "R43"
68.6379658898384 "heat" "LOC105329490" "R46"
83.5878422901982 "heat" "LOC105329490" "R47"
124.967764310413 "heat" "LOC105329490" "R48"
66.1867118502763 "heat" "LOC105329490" "R50"
77.8051088550929 "heat" "LOC105329490" "R78"
76.7087670521216 "heat" "LOC105329490" "X41"
239.772987090184 "heat" "LOC105329490" "X42"
124.326314845006 "heat" "LOC105329490" "X43"
2997.12776972899 "heat" "LOC105329490" "X44"
448.656410253127 "control" "LOC105318073" "T55"
465.342784899892 "control" "LOC105318073" "T56"
561.212102918801 "control" "LOC105318073" "T57"
572.324462992534 "control" "LOC105318073" "T58"
596.238002818539 "control" "LOC105318073" "T59"
331.646821527866 "control" "LOC105318073" "T60"
265.895462800236 "control" "LOC105318073" "T61"
567.359029058607 "control" "LOC105318073" "T62"
729.68553545585 "control" "LOC105318073" "X45"
362.677819963641 "control" "LOC105318073" "X46"
333.053488744633 "control" "LOC105318073" "X47"
470.945506998786 "control" "LOC105318073" "X48"
70.6742682423182 "heat" "LOC105318073" "R41"
158.119913070862 "heat" "LOC105318073" "R42"
170.607750724711 "heat" "LOC105318073" "R43"
126.0876234048 "heat" "LOC105318073" "R46"
84.6136181209414 "heat" "LOC105318073" "R47"
87.9882111457251 "heat" "LOC105318073" "R48"
274.900941439057 "heat" "LOC105318073" "R50"
94.6536582209465 "heat" "LOC105318073" "R78"
111.52017916235 "heat" "LOC105318073" "X41"
126.885218821995 "heat" "LOC105318073" "X42"
116.308783667991 "heat" "LOC105318073" "X43"
63.8727927133019 "heat" "LOC105318073" "X44"
45.9895604392272 "control" "LOC117690337" "T55"
17.6163040951511 "control" "LOC117690337" "T56"
99.6902989081504 "control" "LOC117690337" "T57"
76.3288961794447 "control" "LOC117690337" "T58"
92.6511943357653 "control" "LOC117690337" "T59"
25.3789062805909 "control" "LOC117690337" "T60"
36.1284319923605 "control" "LOC117690337" "T61"
22.0406431042271 "control" "LOC117690337" "T62"
110.390029608928 "control" "LOC117690337" "X45"
32.4996467437755 "control" "LOC117690337" "X46"
22.2208359765639 "control" "LOC117690337" "X47"
91.4453128088345 "control" "LOC117690337" "X48"
1.9930695370706 "heat" "LOC117690337" "R41"
6.7218386738498 "heat" "LOC117690337" "R42"
4.71058788922551 "heat" "LOC117690337" "R43"
6.51217346086809 "heat" "LOC117690337" "R46"
6.65465498445913 "heat" "LOC117690337" "R47"
8.61746288980955 "heat" "LOC117690337" "R48"
16.3919464153894 "heat" "LOC117690337" "R50"
4.46436455667143 "heat" "LOC117690337" "R78"
11.7901877114254 "heat" "LOC117690337" "X41"
10.3163276754947 "heat" "LOC117690337" "X42"
4.95418398723042 "heat" "LOC117690337" "X43"
9.55325610190027 "heat" "LOC117690337" "X44"
600.288278383885 "control" "LOC117681310" "T55"
479.75651466423 "control" "LOC117681310" "T56"
684.17528338345 "control" "LOC117681310" "T57"
578.539946285931 "control" "LOC117681310" "T58"
675.410155698563 "control" "LOC117681310" "T59"
302.478448647173 "control" "LOC117681310" "T60"
321.882998788231 "control" "LOC117681310" "T61"
585.498517988483 "control" "LOC117681310" "T62"
812.568693381228 "control" "LOC117681310" "X45"
422.313525258859 "control" "LOC117681310" "X46"
278.376901631214 "control" "LOC117681310" "X47"
629.257718184535 "control" "LOC117681310" "X48"
104.268332826407 "heat" "LOC117681310" "R41"
125.973746589304 "heat" "LOC117681310" "R42"
171.449868302556 "heat" "LOC117681310" "R43"
55.9455996946724 "heat" "LOC117681310" "R46"
82.562066459455 "heat" "LOC117681310" "R47"
52.8125386232171 "heat" "LOC117681310" "R48"
193.322283173392 "heat" "LOC117681310" "R50"
105.555660751793 "heat" "LOC117681310" "R78"
156.680930008052 "heat" "LOC117681310" "X41"
137.928587456926 "heat" "LOC117681310" "X42"
74.4394541880251 "heat" "LOC117681310" "X43"
136.298841528504 "heat" "LOC117681310" "X44"
468.031593403168 "control" "LOC105320276" "T55"
328.412352138684 "control" "LOC105320276" "T56"
670.239456264123 "control" "LOC105320276" "T57"
490.280083519692 "control" "LOC105320276" "T58"
763.667637597606 "control" "LOC105320276" "T59"
525.530711852471 "control" "LOC105320276" "T60"
801.04905354263 "control" "LOC105320276" "T61"
311.138747924117 "control" "LOC105320276" "T62"
657.046363341474 "control" "LOC105320276" "X45"
585.220817772625 "control" "LOC105320276" "X46"
383.985104137955 "control" "LOC105320276" "X47"
301.405479416884 "control" "LOC105320276" "X48"
152.046558012666 "heat" "LOC105320276" "R41"
96.9384994446719 "heat" "LOC105320276" "R42"
110.817402697708 "heat" "LOC105320276" "R43"
42.5852142260767 "heat" "LOC105320276" "R46"
98.974479751346 "heat" "LOC105320276" "R47"
135.791048163492 "heat" "LOC105320276" "R48"
107.505772530289 "heat" "LOC105320276" "R50"
81.7694734117643 "heat" "LOC105320276" "R78"
163.266872839717 "heat" "LOC105320276" "X41"
29.9489830264842 "heat" "LOC105320276" "X42"
94.0378637318389 "heat" "LOC105320276" "X43"
95.5591890699528 "heat" "LOC105320276" "X44"
1236.29972526567 "control" "LOC105318074" "T55"
946.401015784665 "control" "LOC105318074" "T56"
1459.66307484717 "control" "LOC105318074" "T57"
1821.63660496535 "control" "LOC105318074" "T58"
1604.70952392966 "control" "LOC105318074" "T59"
399.420393809475 "control" "LOC105318074" "T60"
533.472258171433 "control" "LOC105318074" "T61"
884.800085331427 "control" "LOC105318074" "T62"
1717.76453049884 "control" "LOC105318074" "X45"
1123.39669482703 "control" "LOC105318074" "X46"
482.852357548522 "control" "LOC105318074" "X47"
922.303726124112 "control" "LOC105318074" "X48"
102.775263289336 "heat" "LOC105318074" "R41"
116.64098857853 "heat" "LOC105318074" "R42"
366.82114636262 "heat" "LOC105318074" "R43"
51.9374840540937 "heat" "LOC105318074" "R46"
119.48999636621 "heat" "LOC105318074" "R47"
115.948361099514 "heat" "LOC105318074" "R48"
275.960404533417 "heat" "LOC105318074" "R50"
155.110217710186 "heat" "LOC105318074" "R78"
197.137435973993 "heat" "LOC105318074" "X41"
200.507676388205 "heat" "LOC105318074" "X42"
102.9462317063 "heat" "LOC105318074" "X43"
177.038493987055 "heat" "LOC105318074" "X44"
8.92399267393096 "control" "LOC117686832" "T55"
19.4180203156933 "control" "LOC117686832" "T56"
1480.97669279438 "control" "LOC117686832" "T57"
15.4171599041531 "control" "LOC117686832" "T58"
21.2664663291866 "control" "LOC117686832" "T59"
5.64735992012226 "control" "LOC117686832" "T60"
6.31688685589559 "control" "LOC117686832" "T61"
3.90115417435164 "control" "LOC117686832" "T62"
3.29381431209138 "control" "LOC117686832" "X45"
737.219139805559 "control" "LOC117686832" "X46"
10.9859208162722 "control" "LOC117686832" "X47"
10.6050347565372 "control" "LOC117686832" "X48"
3.4861390741412 "heat" "LOC117686832" "R41"
3.6109193369249 "heat" "LOC117686832" "R42"
8.07905820060592 "heat" "LOC117686832" "R43"
5.84415418743831 "heat" "LOC117686832" "R46"
7.68043081520231 "heat" "LOC117686832" "R47"
4.1077612843598 "heat" "LOC117686832" "R48"
4.73785237743718 "heat" "LOC117686832" "R50"
5.45545569583929 "heat" "LOC117686832" "R78"
4.26339590380847 "heat" "LOC117686832" "X41"
2.95408191887368 "heat" "LOC117686832" "X42"
2.28167359489217 "heat" "LOC117686832" "X43"
158.931981783255 "heat" "LOC117686832" "X44"
