"count"
"genes_before_filtering" 31371
"genes_after_filtering" 24711
"genes_dropped" 6660
"DEGs_all-genes" 24711
"DEG_unshrunken-p0.05_lfc1.5" 826
"DEG_normal-lfc1.5" 225
"DEG_apeglm-s0.005_lfc1.5" 538
"DEG_ashr-p0.05_lfc1.5" 200
