"count"
"genes_before_filtering" 31371
"genes_after_filtering" 18966
"genes_dropped" 12405
"DEGs_all-genes" 18966
"DEGs_all-genes-normal" 18966
"DEGs_all-genes-apeglm" 18966
"DEGs_all-genes-ashr" 18966
"DEG_unshrunken-p0.05_lfc1.5" 139
"DEG_normal-lfc1.5" 5
"DEG_apeglm-s0.005_lfc1.5" 87
"DEG_ashr-p0.05_lfc1.5" 46
