"count" "condition" "gene" "sample"
654.874636844229 "control" "LOC105346536" "D54"
117.645393179527 "control" "LOC105346536" "D55"
139.885070654458 "control" "LOC105346536" "D56"
137.753278529206 "control" "LOC105346536" "D57"
245.749126609332 "control" "LOC105346536" "D58"
117.8124323278 "control" "LOC105346536" "D59"
47.3649505783323 "control" "LOC105346536" "M45"
90.0018800352009 "control" "LOC105346536" "M46"
55.4025040496816 "control" "LOC105346536" "M48"
91.1232214585875 "control" "LOC105346536" "M49"
149.006542127086 "control" "LOC105346536" "M89"
58.896713795813 "control" "LOC105346536" "M90"
186.390727114508 "desiccation" "LOC105346536" "N48"
66.4819114494946 "desiccation" "LOC105346536" "N49"
122.961173049107 "desiccation" "LOC105346536" "N50"
174.561001020049 "desiccation" "LOC105346536" "N51"
130.728017280555 "desiccation" "LOC105346536" "N52"
172.882461619045 "desiccation" "LOC105346536" "N53"
70163.0108985148 "desiccation" "LOC105346536" "N54"
240.788854166643 "desiccation" "LOC105346536" "N55"
1421.94719748317 "desiccation" "LOC105346536" "N56"
102.513998699442 "desiccation" "LOC105346536" "N57"
88.9847774988512 "desiccation" "LOC105346536" "N58"
131.513441948563 "desiccation" "LOC105346536" "N59"
21.7612697891627 "control" "LOC105323395" "D54"
11.3467956647711 "control" "LOC105323395" "D55"
5.1204995797058 "control" "LOC105323395" "D56"
24.7211667992717 "control" "LOC105323395" "D57"
11.5472579553753 "control" "LOC105323395" "D58"
5.42219995780979 "control" "LOC105323395" "D59"
11.0207031910542 "control" "LOC105323395" "M45"
3.23985347046533 "control" "LOC105323395" "M46"
18.4680922344412 "control" "LOC105323395" "M48"
3.47125316257664 "control" "LOC105323395" "M49"
8.94586969443145 "control" "LOC105323395" "M89"
9.31459830880196 "control" "LOC105323395" "M90"
19.511551636711 "desiccation" "LOC105323395" "N48"
7.19381710357192 "desiccation" "LOC105323395" "N49"
31.5722379378331 "desiccation" "LOC105323395" "N50"
5.64973375798962 "desiccation" "LOC105323395" "N51"
4.3874035009121 "desiccation" "LOC105323395" "N52"
17.9216317593715 "desiccation" "LOC105323395" "N53"
2534.62338124195 "desiccation" "LOC105323395" "N54"
21.7410036832391 "desiccation" "LOC105323395" "N55"
73.8286252669891 "desiccation" "LOC105323395" "N56"
2.96808061369617 "desiccation" "LOC105323395" "N57"
12.2979703331802 "desiccation" "LOC105323395" "N58"
20.5159425199194 "desiccation" "LOC105323395" "N59"
1176.95692833367 "control" "LOC105332313" "D54"
706.264837921103 "control" "LOC105332313" "D55"
967.72457868508 "control" "LOC105332313" "D56"
1066.23133916795 "control" "LOC105332313" "D57"
535.739647937934 "control" "LOC105332313" "D58"
1004.6287913932 "control" "LOC105332313" "D59"
1080.30671842729 "control" "LOC105332313" "M45"
961.275283643177 "control" "LOC105332313" "M46"
1193.38167889763 "control" "LOC105332313" "M48"
1306.36576495243 "control" "LOC105332313" "M49"
771.18560961687 "control" "LOC105332313" "M89"
1014.17880551223 "control" "LOC105332313" "M90"
1277.44255159909 "desiccation" "LOC105332313" "N48"
1810.69939672309 "desiccation" "LOC105332313" "N49"
1756.99533283868 "desiccation" "LOC105332313" "N50"
2025.37531364152 "desiccation" "LOC105332313" "N51"
1045.56364116187 "desiccation" "LOC105332313" "N52"
1763.75251964587 "desiccation" "LOC105332313" "N53"
1876.15037666727 "desiccation" "LOC105332313" "N54"
1890.94932780828 "desiccation" "LOC105332313" "N55"
37415.0208766107 "desiccation" "LOC105332313" "N56"
901.349423999102 "desiccation" "LOC105332313" "N57"
1778.06086353248 "desiccation" "LOC105332313" "N58"
1696.39622077862 "desiccation" "LOC105332313" "N59"
35.9354496486045 "control" "LOC105318146" "D54"
21.4704716185574 "control" "LOC105318146" "D55"
56.7160782197539 "control" "LOC105318146" "D56"
42.8870418987254 "control" "LOC105318146" "D57"
28.1181448884383 "control" "LOC105318146" "D58"
36.5961330239384 "control" "LOC105318146" "D59"
76.0577774630256 "control" "LOC105318146" "M45"
21.5055432735676 "control" "LOC105318146" "M46"
10.4822734635785 "control" "LOC105318146" "M48"
35.4122246602755 "control" "LOC105318146" "M49"
23.7261416596865 "control" "LOC105318146" "M89"
22.5364957720049 "control" "LOC105318146" "M90"
27.9611301419159 "desiccation" "LOC105318146" "N48"
29.1877875867368 "desiccation" "LOC105318146" "N49"
35.227795342284 "desiccation" "LOC105318146" "N50"
16.9791480255668 "desiccation" "LOC105318146" "N51"
33.5429297577528 "desiccation" "LOC105318146" "N52"
10.5862078606888 "desiccation" "LOC105318146" "N53"
63.8313956969061 "desiccation" "LOC105318146" "N54"
2350.28603245833 "desiccation" "LOC105318146" "N55"
23.0626539283043 "desiccation" "LOC105318146" "N56"
19.4219513716706 "desiccation" "LOC105318146" "N57"
18.1969554997702 "desiccation" "LOC105318146" "N58"
33.2533604871408 "desiccation" "LOC105318146" "N59"
0.5 "control" "LOC117683439" "D54"
10.6236759537863 "control" "LOC117683439" "D55"
6.6606661062744 "control" "LOC117683439" "D56"
2.51843056660597 "control" "LOC117683439" "D57"
4.36654028438136 "control" "LOC117683439" "D58"
5.42219995780979 "control" "LOC117683439" "D59"
13.8899858795235 "control" "LOC117683439" "M45"
3.23985347046533 "control" "LOC117683439" "M46"
4.49290938543139 "control" "LOC117683439" "M48"
0.5 "control" "LOC117683439" "M49"
42.0255259976213 "control" "LOC117683439" "M89"
12.6200726746027 "control" "LOC117683439" "M90"
19.511551636711 "desiccation" "LOC117683439" "N48"
11.9751150346947 "desiccation" "LOC117683439" "N49"
7.81111480890189 "desiccation" "LOC117683439" "N50"
5.64973375798962 "desiccation" "LOC117683439" "N51"
45.2051402604891 "desiccation" "LOC117683439" "N52"
12.4200638353595 "desiccation" "LOC117683439" "N53"
10.9106403885325 "desiccation" "LOC117683439" "N54"
27.0512546040489 "desiccation" "LOC117683439" "N55"
1472.71316882186 "desiccation" "LOC117683439" "N56"
11.1950159926834 "desiccation" "LOC117683439" "N57"
7.38214936102176 "desiccation" "LOC117683439" "N58"
10.5079712599597 "desiccation" "LOC117683439" "N59"
24.1236330990697 "control" "LOC117681464" "D54"
40.9947038151453 "control" "LOC117681464" "D55"
39.004163164215 "control" "LOC117681464" "D56"
12.6105833996358 "control" "LOC117681464" "D57"
46.3461205148075 "control" "LOC117681464" "D58"
25.1109997890489 "control" "LOC117681464" "D59"
41.6263852013937 "control" "LOC117681464" "M45"
37.9446640963595 "control" "LOC117681464" "M46"
35.4379571225246 "control" "LOC117681464" "M48"
23.527212009969 "control" "LOC117681464" "M49"
47.6561057939089 "control" "LOC117681464" "M89"
45.6748163326101 "control" "LOC117681464" "M90"
79.7147984862959 "desiccation" "LOC117681464" "N48"
28.2315280005122 "desiccation" "LOC117681464" "N49"
27.0027911822694 "desiccation" "LOC117681464" "N50"
20.0689882803606 "desiccation" "LOC117681464" "N51"
56.8673507632254 "desiccation" "LOC117681464" "N52"
31.6755515694017 "desiccation" "LOC117681464" "N53"
1736.4742847878 "desiccation" "LOC117681464" "N54"
68.2056992403247 "desiccation" "LOC117681464" "N55"
79.4692887490652 "desiccation" "LOC117681464" "N56"
63.0247088803029 "desiccation" "LOC117681464" "N57"
22.129612277497 "desiccation" "LOC117681464" "N58"
17.7864958126576 "desiccation" "LOC117681464" "N59"
0.5 "control" "LOC117682793" "D54"
9.17743653181684 "control" "LOC117682793" "D55"
10.5110824226959 "control" "LOC117682793" "D56"
2.51843056660597 "control" "LOC117682793" "D57"
4.91890318215012 "control" "LOC117682793" "D58"
3.78146663853986 "control" "LOC117682793" "D59"
14.8464134423466 "control" "LOC117682793" "M45"
5.06642245077555 "control" "LOC117682793" "M46"
12.4787281562942 "control" "LOC117682793" "M48"
0.5 "control" "LOC117682793" "M49"
33.5796563031898 "control" "LOC117682793" "M89"
13.7218974632029 "control" "LOC117682793" "M90"
14.230565070958 "desiccation" "LOC117682793" "N48"
11.0188554484702 "desiccation" "LOC117682793" "N49"
9.63889351112737 "desiccation" "LOC117682793" "N50"
18.0090947771647 "desiccation" "LOC117682793" "N51"
34.1908303412382 "desiccation" "LOC117682793" "N52"
17.0047037720362 "desiccation" "LOC117682793" "N53"
14.3808538513767 "desiccation" "LOC117682793" "N54"
24.396129143644 "desiccation" "LOC117682793" "N55"
1405.02520703695 "desiccation" "LOC117682793" "N56"
6.25885476529106 "desiccation" "LOC117682793" "N57"
9.34847774988512 "desiccation" "LOC117682793" "N58"
11.4177868290469 "desiccation" "LOC117682793" "N59"
125.705255425069 "control" "LOC105336537" "D54"
33.0403869943132 "control" "LOC105336537" "D55"
156.826902446713 "control" "LOC105336537" "D56"
52.9791947317553 "control" "LOC105336537" "D57"
110.420216655984 "control" "LOC105336537" "D58"
33.3146663853986 "control" "LOC105336537" "D59"
