"count"
"genes_before_filtering" 31371
"genes_after_filtering" 24779
"genes_dropped" 6592
"DEGs_all-genes" 24779
"DEG_unshrunken-p0.05_lfc1.5" 129
"DEG_normal-lfc1.5" 16
"DEG_apeglm-s0.005_lfc1.5" 129
"DEG_ashr-p0.05_lfc1.5" 55
