"ID_sort","umol_L"
"D14_30",30.833627922566
"D15_30",53.4485784335544
"D16_30",43.2410317475678
"D17_30",58.8741626060663
"D18_30",63.8915328115053
"D19_30",103.733322959368
"D20_30",42.091387957039
"D21_30",16.1568349105429
"D22_30",33.8509852907864
"D23_30",47.1018401368738
"D24_30",32.2561476624174
"D25_30",42.1118244219243
"D26_30",41.2495821866066
"D27_30",74.5623903301723
"D28_30",54.5247813011567
"D29_30",85.6533875964726
"D30_30",50.0657459703849
"D31_30",22.9412098612879
"D32_30",43.7260073995761
"D33_30",35.0723668817831
"D34_30",34.8594727848052
"D35_30",111.614474081153
"D36_30",51.9926009677088
"D37_30",48.5130546695018
"D38_30",43.4057713706466
"D39_30",45.6901981241262
"D42_30",134.560539696082
"D43_30",31.8978795677907
"D44_30",47.2046757157051
"D45_30",41.6657775579786
"D64_30",31.2451127772593
"D68_30",35.371489608663
"D72_30",22.1378760092655
"T13_30",13.021810094302
"T14_30",5.72375774594212
"T15_30",8.73494592696687
"T16_30",22.5137563634237
"T17_30",42.2528350475565
"T18_30",11.0014631927225
"T19_30",21.28512478166
"T20_30",13.857533629899
"T21_30",8.15044988598231
"T22_30",24.8517564570609
"T23_30",20.5154126390775
"T24_30",14.9271660031086
"T25_30",16.7884274864406
"T26_30",7.02184446214986
"T27_30",9.28767730678061
"T28_30",19.5554736546489
"T29_30",16.4909624749332
"T30_30",10.6338141076924
"T31_30",15.1169201404258
"T32_30",21.0327731112848
"T33_30",10.6232846563107
"T34_30",16.3987877761227
"T35_30",35.3766909313993
"T36_30",28.8262432383357
"T37_30",29.8818117936883
"T38_30",17.4361771175815
"T40_30",38.2643747801953
"T45_30",21.7002246637414
"T47_30",28.8878714403216
"T59_30",16.3304872550111
"T61_30",36.8522034009206
"T63_30",33.3814433694354
"T64_30",37.3915314560313
"T65_30",29.9234117223878
"D40_10",4.74612154332829
"D41_10",-1.42108064235561
"D46_10",10.0851012345642
"D47_10",1.11558179032363
"D48_10",-0.790592485690922
"D49_10",10.6464535108339
"D50_10",2.81639577333209
"D51_10",4.32786429030662
"D52_10",3.52923028129698
"D53_10",3.63076047065468
"D54_10",5.61486488673359
"D55_10",2.86440039554162
"D56_10",9.22048439247635
"D57_10",2.80791617032918
"D58_10",3.82479160621227
"D59_10",4.87967302996543
"D60_10",2.31877113447604
"D61_10",23.7704028787056
"D62_10",4.76496018114324
"D63_10",1.9445933589686
"D65_10",6.41154403267882
"D66_10",NA
"D67_10",15.8552791685605
"D69_10",4.21869600512801
"D70_10",1.65955256431403
"D71_10",51.3277901730817
"D73_10",11.3370436593576
"D74_10",1.69827139668774
"D75_10",10.5657025942163
"D76_10",-0.838256676357787
"D77_10",-0.745320028244578
"D78_10",5.74226316035808
"T39_10",1.97357350080415
"T41_10",2.32352013724821
"T42_10",0.63026125203163
"T43_10",18.5790391442781
"T44_10",1.20802061871069
"T46_10",1.54161443582515
"T48_10",11.485121937586
"T49_10",3.90050377991668
"T52_10",1.73577013865645
"T53_10",-0.904787526543601
"T54_10",0.84371022676703
"T55_10",-7.63571374921599
"T56_10",0.954885602870888
"T57_10",-1.98335854066204
"T58_10",0.421583997347511
"T60_10",3.61979395970309
"T62_10",0.789015786288701
"T66_10",1.78003507535027
"T67_10",3.53506338285274
"T68_10",2.37282581247791
"T69_10",4.34461210784963
"T70_10",0.820154236532289
"T71_10",3.04613323467032
"T72_10",4.50327767885835
"T73_10",0.321071336394311
"T74_10",6.81439087639438
"T75_10",32.7291314875677
"T76_10",28.8884096805002
"T77_10",1.51843038628851
"T78_10",0.965283804314822
