"Df" "Sum Sq" "Mean Sq" "F value" "Pr(>F)"
"group_list       " 3 0.392784981858705 0.130928327286235 0.134530124698705 0.939458462955405
"ploidy           " 1 10.8697239687733 10.8697239687733 11.1687466820125 0.000883419469547917
"group_list:ploidy" 3 11.8549372136622 3.95164573788741 4.06035427857323 0.00714898422705833
"Residuals        " 602 585.882553835706 0.973226833614129 NA NA
