"count"
"genes_before_filtering" 31371
"genes_after_filtering" 29866
"genes_dropped" 1505
"DEGs_all-genes" 29866
"DEGs_all-genes-normal" 29866
"DEGs_all-genes-apeglm" 29866
"DEGs_all-genes-ashr" 29866
"DEG_unshrunken-p0.05_lfc1.5" 533
"DEG_normal-lfc1.5" 56
"DEG_apeglm-s0.005_lfc1.5" 155
"DEG_ashr-p0.05_lfc1.5" 63
