"count"
"genes_before_filtering" 31371
"genes_after_filtering" 24868
"genes_dropped" 6503
"DEGs_all-genes" 24868
"DEG_unshrunken-p0.05_lfc1.5" 113
"DEG_normal-lfc1.5" 14
"DEG_apeglm-s0.005_lfc1.5" 108
"DEG_ashr-p0.05_lfc1.5" 67
