"count" "condition" "gene" "sample"
57.1124847679857 "control" "LOC117681464" "T55"
57.4302446438408 "control" "LOC117681464" "T56"
22.1744038765979 "control" "LOC117681464" "T57"
28.9955289802565 "control" "LOC117681464" "T58"
33.45012959399 "control" "LOC117681464" "T59"
29.1874950815839 "control" "LOC117681464" "T60"
35.2926395217541 "control" "LOC117681464" "T61"
41.2107078330862 "control" "LOC117681464" "T62"
35.7043989533454 "control" "LOC117681464" "X45"
34.2459034714892 "control" "LOC117681464" "X46"
178.678760510023 "control" "LOC117681464" "X47"
46.1839778969673 "control" "LOC117681464" "X48"
59.1098547455682 "desiccation" "LOC117681464" "R51"
58.7332500856434 "desiccation" "LOC117681464" "R52"
5406.32194011011 "desiccation" "LOC117681464" "R53"
41.9543927010601 "desiccation" "LOC117681464" "R54"
43.019532825828 "desiccation" "LOC117681464" "R55"
26.9743017301683 "desiccation" "LOC117681464" "R56"
53.3284030473206 "desiccation" "LOC117681464" "R57"
42.8511590514223 "desiccation" "LOC117681464" "R58"
24.2671468069926 "desiccation" "LOC117681464" "R59"
25.4510810983913 "desiccation" "LOC117681464" "R60"
23.1589394466071 "desiccation" "LOC117681464" "R61"
50.1887517508765 "desiccation" "LOC117681464" "R62"
424.658155107831 "control" "LOC105346536" "T55"
85.4287256162215 "control" "LOC105346536" "T56"
124.711006831273 "control" "LOC105346536" "T57"
98.9391001136133 "control" "LOC105346536" "T58"
53.2202073503841 "control" "LOC105346536" "T59"
198.623012907189 "control" "LOC105346536" "T60"
147.990537103088 "control" "LOC105346536" "T61"
113.053133420885 "control" "LOC105346536" "T62"
500.021877040712 "control" "LOC105346536" "X45"
85.9896221277725 "control" "LOC105346536" "X46"
383.428037938207 "control" "LOC105346536" "X47"
586.397016528606 "control" "LOC105346536" "X48"
139.804582293814 "desiccation" "LOC105346536" "R51"
93.3092423239941 "desiccation" "LOC105346536" "R52"
352944.79520279 "desiccation" "LOC105346536" "R53"
133.683261656597 "desiccation" "LOC105346536" "R54"
62.8619814778811 "desiccation" "LOC105346536" "R55"
51.4121187118622 "desiccation" "LOC105346536" "R56"
169.715978510949 "desiccation" "LOC105346536" "R57"
37.4446281086876 "desiccation" "LOC105346536" "R58"
37.4711172553218 "desiccation" "LOC105346536" "R59"
53.6566510357032 "desiccation" "LOC105346536" "R60"
127.390060901 "desiccation" "LOC105346536" "R61"
170.646331753001 "desiccation" "LOC105346536" "R62"
11.8224969535971 "control" "LOC105334167" "T55"
10.7661096898729 "control" "LOC105334167" "T56"
3.83452367332276 "control" "LOC105334167" "T57"
8.27150790370631 "control" "LOC105334167" "T58"
11.0440414700768 "control" "LOC105334167" "T59"
8.56835799169546 "control" "LOC105334167" "T60"
14.8708728459419 "control" "LOC105334167" "T61"
6.48686879898327 "control" "LOC105334167" "T62"
18.5779345976639 "control" "LOC105334167" "X45"
10.9987255244633 "control" "LOC105334167" "X46"
55.2040054197439 "control" "LOC105334167" "X47"
15.3472928165144 "control" "LOC105334167" "X48"
20.8860364332411 "desiccation" "LOC105334167" "R51"
13.2385234562345 "desiccation" "LOC105334167" "R52"
9027.52958588899 "desiccation" "LOC105334167" "R53"
6.67405848739194 "desiccation" "LOC105334167" "R54"
7.11414955068436 "desiccation" "LOC105334167" "R55"
2.53648474847449 "desiccation" "LOC105334167" "R56"
10.4053255713726 "desiccation" "LOC105334167" "R57"
10.4119733950137 "desiccation" "LOC105334167" "R58"
3.14079408966584 "desiccation" "LOC105334167" "R59"
3.7544888389206 "desiccation" "LOC105334167" "R60"
2.76589394466071 "desiccation" "LOC105334167" "R61"
14.0514777502391 "desiccation" "LOC105334167" "R62"
49.27383303088 "control" "LOC105338672" "T55"
49.0307003521266 "control" "LOC105338672" "T56"
13.838094693291 "control" "LOC105338672" "T57"
22.5192723938345 "control" "LOC105338672" "T58"
13.680051837596 "control" "LOC105338672" "T59"
15.7402317620914 "control" "LOC105338672" "T60"
29.2417456918839 "control" "LOC105338672" "T61"
36.4212127938996 "control" "LOC105338672" "T62"
28.0926370174869 "control" "LOC105338672" "X45"
28.2466317432244 "control" "LOC105338672" "X46"
171.645388384627 "control" "LOC105338672" "X47"
35.9050828701497 "control" "LOC105338672" "X48"
55.7121820066947 "desiccation" "LOC105338672" "R51"
52.3639883575261 "desiccation" "LOC105338672" "R52"
5243.88738662122 "desiccation" "LOC105338672" "R53"
29.6062757262763 "desiccation" "LOC105338672" "R54"
37.3502617823843 "desiccation" "LOC105338672" "R55"
19.8466051105076 "desiccation" "LOC105338672" "R56"
42.5976336783336 "desiccation" "LOC105338672" "R57"
29.3348316945854 "desiccation" "LOC105338672" "R58"
22.9467497621597 "desiccation" "LOC105338672" "R59"
5.92414806486767 "desiccation" "LOC105338672" "R60"
10.6965227509732 "desiccation" "LOC105338672" "R61"
41.1544332507172 "desiccation" "LOC105338672" "R62"
18.79018738658 "control" "LOC117680491" "T55"
6.09969619447615 "control" "LOC117680491" "T56"
5.50178550998413 "control" "LOC117680491" "T57"
12.1572618555595 "control" "LOC117680491" "T58"
9.72603628631721 "control" "LOC117680491" "T59"
2.29296844259899 "control" "LOC117680491" "T60"
13.3581493884744 "control" "LOC117680491" "T61"
16.0658588773565 "control" "LOC117680491" "T62"
9.06323217784077 "control" "LOC117680491" "X45"
4.24954483016546 "control" "LOC117680491" "X46"
20.0371447927657 "control" "LOC117680491" "X47"
13.063093921666 "control" "LOC117680491" "X48"
7.29534547774704 "desiccation" "LOC117680491" "R51"
15.0583125214108 "desiccation" "LOC117680491" "R52"
1675.74169498204 "desiccation" "LOC117680491" "R53"
4.02803342136682 "desiccation" "LOC117680491" "R54"
11.8385420868875 "desiccation" "LOC117680491" "R55"
9.66418136813519 "desiccation" "LOC117680491" "R56"
9.57988177375823 "desiccation" "LOC117680491" "R57"
5.90653094273477 "desiccation" "LOC117680491" "R58"
7.1019852241646 "desiccation" "LOC117680491" "R59"
2.66965922594707 "desiccation" "LOC117680491" "R60"
11.8294697233035 "desiccation" "LOC117680491" "R61"
8.02859875013281 "desiccation" "LOC117680491" "R62"
17.0482647783343 "control" "LOC105323913" "T55"
15.4325231852697 "control" "LOC105323913" "T56"
6.33541642831482 "control" "LOC105323913" "T57"
