"count"
"genes_before_filtering" 31371
"genes_after_filtering" 24657
"genes_dropped" 6714
"DEGs_all-genes" 24657
"DEG_unshrunken-p0.05_lfc1.5" 404
"DEG_normal-lfc1.5" 49
"DEG_apeglm-s0.005_lfc1.5" 148
"DEG_ashr-p0.05_lfc1.5" 56
