"count"
"genes_before_filtering" 31371
"genes_after_filtering" 24882
"genes_dropped" 6489
"DEGs_all-genes" 24882
"DEG_unshrunken-p0.05_lfc1.5" 155
"DEG_normal-lfc1.5" 16
"DEG_apeglm-s0.005_lfc1.5" 148
"DEG_ashr-p0.05_lfc1.5" 73
