Plate,Repeat,Well,Type,Time,Absorbance @ 405 (0.1s) (A)
1,2,B11,M,00:05:08.84,0.141
1,2,B12,M,00:05:09.73,0.140
1,2,C01,M,00:05:13.06,0.294
1,2,C02,M,00:05:13.95,0.294
1,2,C03,M,00:05:14.84,0.294
1,2,C04,M,00:05:15.72,0.127
1,2,C05,M,00:05:16.61,0.131
1,2,C06,M,00:05:17.50,0.129
1,2,C07,M,00:05:18.39,0.381
1,2,C08,M,00:05:19.28,0.380
1,2,C09,M,00:05:20.17,0.381
1,2,C10,M,00:05:21.06,0.170
1,2,C11,M,00:05:21.95,0.162
1,2,C12,M,00:05:22.84,0.163
1,2,D01,M,00:05:26.17,0.243
1,2,D02,M,00:05:27.06,0.242
1,2,D03,M,00:05:27.95,0.241
1,2,D04,M,00:05:28.84,0.171
1,2,D05,M,00:05:29.72,0.169
1,2,D06,M,00:05:30.61,0.153
1,2,D07,M,00:05:31.50,0.145
1,2,D08,M,00:05:32.39,0.146
1,2,D09,M,00:05:33.28,0.146
1,2,D10,M,00:05:34.17,0.238
1,2,D11,M,00:05:35.06,0.230
1,2,D12,M,00:05:35.95,0.231
1,2,E01,M,00:05:39.28,0.213
1,2,E02,M,00:05:40.17,0.208
1,2,E03,M,00:05:41.06,0.186
1,2,E04,M,00:05:41.95,0.248
1,2,E05,M,00:05:42.84,0.242
1,2,E06,M,00:05:43.72,0.244
1,2,E07,M,00:05:44.61,0.295
1,2,E08,M,00:05:45.50,0.302
1,2,E09,M,00:05:46.39,0.313
1,2,E10,M,00:05:47.28,0.485
1,2,E11,M,00:05:48.17,0.495
1,2,E12,M,00:05:49.06,0.508
1,2,F01,M,00:05:52.39,0.275
1,2,F02,M,00:05:53.28,0.277
1,2,F03,M,00:05:54.17,0.252
1,2,F04,M,00:05:55.06,0.189
1,2,F05,M,00:05:55.95,0.182
1,2,F06,M,00:05:56.84,0.182
1,2,F07,M,00:05:57.72,0.198
1,2,F08,M,00:05:58.61,0.181
1,2,F09,M,00:05:59.50,0.184
1,2,F10,M,00:06:00.39,0.214
1,2,F11,M,00:06:01.28,0.211
1,2,F12,M,00:06:02.17,0.204
1,2,G01,M,00:06:05.50,0.044
1,3,A01,M,00:09:14.99,0.201
1,3,A02,M,00:09:15.89,0.201
1,3,A03,M,00:09:16.78,0.199
1,3,A04,M,00:09:17.67,0.197
1,3,A05,M,00:09:18.55,0.200
1,3,A06,M,00:09:19.44,0.199
1,3,A07,M,00:09:20.33,0.185
1,3,A08,M,00:09:21.22,0.179
1,3,A09,M,00:09:22.11,0.168
1,3,A10,M,00:09:23.00,0.369
1,3,A11,M,00:09:23.89,0.372
1,3,A12,M,00:09:24.78,0.422
1,3,B01,M,00:09:28.11,0.127
1,3,B02,M,00:09:29.00,0.128
1,3,B03,M,00:09:29.89,0.128
1,3,B04,M,00:09:30.78,0.211
1,3,B05,M,00:09:31.66,0.213
1,3,B06,M,00:09:32.55,0.216
1,3,B07,M,00:09:33.44,0.227
1,3,B08,M,00:09:34.33,0.227
1,3,B09,M,00:09:35.22,0.234
1,3,B10,M,00:09:36.11,0.154
1,3,B11,M,00:09:37.00,0.142
1,3,B12,M,00:09:37.89,0.142
1,3,C01,M,00:09:41.22,0.296
1,3,C02,M,00:09:42.11,0.297
1,3,C03,M,00:09:43.00,0.297
1,3,C04,M,00:09:43.89,0.129
1,3,C05,M,00:09:44.78,0.131
1,3,C06,M,00:09:45.66,0.131
1,3,C07,M,00:09:46.55,0.391
1,3,C08,M,00:09:47.44,0.391
1,3,C09,M,00:09:48.33,0.392
1,3,C10,M,00:09:49.22,0.178
1,3,C11,M,00:09:50.11,0.166
1,3,C12,M,00:09:51.00,0.167
1,3,D01,M,00:09:54.33,0.247
1,3,D02,M,00:09:55.22,0.245
1,3,D03,M,00:09:56.11,0.242
1,3,D04,M,00:09:57.00,0.173
1,3,D05,M,00:09:57.89,0.171
1,3,D06,M,00:09:58.78,0.155
1,3,D07,M,00:09:59.66,0.146
1,3,D08,M,00:10:00.55,0.148
1,3,D09,M,00:10:01.44,0.147
1,3,D10,M,00:10:02.33,0.241
1,3,D11,M,00:10:03.22,0.232
1,3,D12,M,00:10:04.11,0.233
1,3,E01,M,00:10:07.44,0.215
1,3,E02,M,00:10:08.33,0.211
1,3,E03,M,00:10:09.22,0.188
1,3,E04,M,00:10:10.11,0.249
1,3,E05,M,00:10:11.00,0.243
1,3,E06,M,00:10:11.89,0.245
1,3,E07,M,00:10:12.78,0.296
1,3,E08,M,00:10:13.66,0.304
1,3,E09,M,00:10:14.55,0.313
1,3,E10,M,00:10:15.44,0.490
1,3,E11,M,00:10:16.33,0.501
1,3,E12,M,00:10:17.22,0.514
1,3,F01,M,00:10:20.55,0.279
1,3,F02,M,00:10:21.44,0.281
1,3,F03,M,00:10:22.33,0.254
1,3,F04,M,00:10:23.22,0.192
1,3,F05,M,00:10:24.11,0.183
1,3,F06,M,00:10:25.00,0.184
1,3,F07,M,00:10:25.89,0.200
1,3,F08,M,00:10:26.78,0.183
1,3,F09,M,00:10:27.66,0.187
1,3,F10,M,00:10:28.55,0.217
1,3,F11,M,00:10:29.44,0.212
1,3,F12,M,00:10:30.33,0.205
1,3,G01,M,00:10:33.67,0.044
1,4,A01,M,00:13:43.10,0.205
1,4,A02,M,00:13:43.99,0.206
1,4,A03,M,00:13:44.88,0.204
1,4,A04,M,00:13:45.77,0.200
1,4,A05,M,00:13:46.66,0.204
1,4,A06,M,00:13:47.55,0.201
1,4,A07,M,00:13:48.44,0.187
1,4,A08,M,00:13:49.33,0.182
1,4,A09,M,00:13:50.22,0.172
1,4,A10,M,00:13:51.11,0.368
1,4,A11,M,00:13:51.99,0.372
1,4,A12,M,00:13:52.88,0.426
1,4,B01,M,00:13:56.22,0.130
1,4,B02,M,00:13:57.11,0.132
1,4,B03,M,00:13:57.99,0.131
1,4,B04,M,00:13:58.88,0.213
1,4,B05,M,00:13:59.77,0.216
1,4,B06,M,00:14:00.66,0.219
1,4,B07,M,00:14:01.55,0.231
1,4,B08,M,00:14:02.44,0.231
1,4,B09,M,00:14:03.33,0.238
1,4,B10,M,00:14:04.22,0.158
1,4,B11,M,00:14:05.11,0.146
1,4,B12,M,00:14:05.99,0.145
1,4,C01,M,00:14:09.33,0.299
1,4,C02,M,00:14:10.22,0.301
1,4,C03,M,00:14:11.11,0.300
1,4,C04,M,00:14:11.99,0.131
1,4,C05,M,00:14:12.88,0.133
1,4,C06,M,00:14:13.77,0.134
1,4,C07,M,00:14:14.66,0.401
1,4,C08,M,00:14:15.55,0.401
1,4,C09,M,00:14:16.44,0.402
1,4,C10,M,00:14:17.33,0.177
1,4,C11,M,00:14:18.22,0.170
1,4,C12,M,00:14:19.11,0.172
1,4,D01,M,00:14:22.44,0.250
1,4,D02,M,00:14:23.33,0.247
1,4,D03,M,00:14:24.22,0.245
1,4,D04,M,00:14:25.11,0.178
1,4,D05,M,00:14:25.99,0.175
1,4,D06,M,00:14:26.88,0.157
1,4,D07,M,00:14:27.77,0.148
1,4,D08,M,00:14:28.66,0.150
1,4,D09,M,00:14:29.55,0.150
1,4,D10,M,00:14:30.44,0.247
1,4,D11,M,00:14:31.33,0.234
1,4,D12,M,00:14:32.22,0.235
1,4,E01,M,00:14:35.55,0.218
1,4,E02,M,00:14:36.44,0.214
1,4,E03,M,00:14:37.33,0.190
1,4,E04,M,00:14:38.22,0.255
1,4,E05,M,00:14:39.10,0.244
1,4,E06,M,00:14:39.99,0.246
1,4,E07,M,00:14:40.88,0.296
1,4,E08,M,00:14:41.77,0.308
1,4,E09,M,00:14:42.66,0.315
1,4,E10,M,00:14:43.55,0.496
1,4,E11,M,00:14:44.44,0.506
1,4,E12,M,00:14:45.33,0.522
1,4,F01,M,00:14:48.66,0.283
1,4,F02,M,00:14:49.55,0.287
1,4,F03,M,00:14:50.44,0.258
1,4,F04,M,00:14:51.33,0.194
1,4,F05,M,00:14:52.22,0.186
1,4,F06,M,00:14:53.10,0.186
1,4,F07,M,00:14:53.99,0.203
1,4,F08,M,00:14:54.88,0.187
1,4,F09,M,00:14:55.77,0.192
1,4,F10,M,00:14:56.66,0.221
1,4,F11,M,00:14:57.55,0.218
1,4,F12,M,00:14:58.44,0.208
1,4,G01,M,00:15:01.77,0.044
1,5,A01,M,00:18:11.15,0.209
1,5,A02,M,00:18:12.05,0.209
1,5,A03,M,00:18:12.93,0.207
1,5,A04,M,00:18:13.82,0.203
1,5,A05,M,00:18:14.71,0.206
1,5,A06,M,00:18:15.60,0.203
1,5,A07,M,00:18:16.49,0.193
1,5,A08,M,00:18:17.38,0.186
1,5,A09,M,00:18:18.27,0.175
1,5,A10,M,00:18:19.16,0.367
1,5,A11,M,00:18:20.05,0.373
1,5,A12,M,00:18:20.93,0.430
1,5,B01,M,00:18:24.27,0.133
1,5,B02,M,00:18:25.16,0.132
1,5,B03,M,00:18:26.05,0.133
1,5,B04,M,00:18:26.93,0.216
1,5,B05,M,00:18:27.82,0.218
1,5,B06,M,00:18:28.71,0.223
1,5,B07,M,00:18:29.60,0.232
1,5,B08,M,00:18:30.49,0.235
1,5,B09,M,00:18:31.38,0.243
1,5,B10,M,00:18:32.27,0.160
1,5,B11,M,00:18:33.16,0.149
1,5,B12,M,00:18:34.05,0.149
1,5,C01,M,00:18:37.38,0.302
1,5,C02,M,00:18:38.27,0.303
1,5,C03,M,00:18:39.16,0.304
1,5,C04,M,00:18:40.04,0.134
1,5,C05,M,00:18:40.93,0.137
1,5,C06,M,00:18:41.82,0.137
1,5,C07,M,00:18:42.71,0.411
1,5,C08,M,00:18:43.60,0.411
1,5,C09,M,00:18:44.49,0.412
1,5,C10,M,00:18:45.38,0.183
1,5,C11,M,00:18:46.27,0.174
1,5,C12,M,00:18:47.16,0.175
1,5,D01,M,00:18:50.49,0.248
1,5,D02,M,00:18:51.38,0.251
1,5,D03,M,00:18:52.27,0.247
1,5,D04,M,00:18:53.16,0.178
1,5,D05,M,00:18:54.04,0.177
1,5,D06,M,00:18:54.93,0.159
1,5,D07,M,00:18:55.82,0.151
1,5,D08,M,00:18:56.71,0.152
1,5,D09,M,00:18:57.60,0.152
1,5,D10,M,00:18:58.49,0.246
1,5,D11,M,00:18:59.38,0.236
1,5,D12,M,00:19:00.27,0.238
1,5,E01,M,00:19:03.60,0.222
1,5,E02,M,00:19:04.49,0.216
1,5,E03,M,00:19:05.38,0.192
1,5,E04,M,00:19:06.27,0.262
1,5,E05,M,00:19:07.16,0.246
1,5,E06,M,00:19:08.04,0.247
1,5,E07,M,00:19:08.93,0.297
1,5,E08,M,00:19:09.82,0.312
1,5,E09,M,00:19:10.71,0.316
1,5,E10,M,00:19:11.60,0.501
1,5,E11,M,00:19:12.49,0.511
1,5,E12,M,00:19:13.38,0.528
1,5,F01,M,00:19:16.71,0.287
1,5,F02,M,00:19:17.60,0.289
1,5,F03,M,00:19:18.49,0.261
1,5,F04,M,00:19:19.38,0.194
1,5,F05,M,00:19:20.27,0.187
1,5,F06,M,00:19:21.16,0.189
1,5,F07,M,00:19:22.04,0.205
1,5,F08,M,00:19:22.93,0.190
1,5,F09,M,00:19:23.82,0.194
1,5,F10,M,00:19:24.71,0.224
1,5,F11,M,00:19:25.60,0.222
1,5,F12,M,00:19:26.49,0.211
1,5,G01,M,00:19:29.82,0.044
1,6,A01,M,00:22:39.25,0.213
1,6,A02,M,00:22:40.15,0.211
1,6,A03,M,00:22:41.04,0.212
1,6,A04,M,00:22:41.93,0.206
1,6,A05,M,00:22:42.82,0.209
1,6,A06,M,00:22:43.71,0.207
1,6,A07,M,00:22:44.60,0.198
1,6,A08,M,00:22:45.49,0.189
1,6,A09,M,00:22:46.37,0.179
1,6,A10,M,00:22:47.26,0.368
1,6,A11,M,00:22:48.15,0.376
1,6,A12,M,00:22:49.04,0.433
1,6,B01,M,00:22:52.38,0.135
1,6,B02,M,00:22:53.26,0.136
1,6,B03,M,00:22:54.15,0.136
1,6,B04,M,00:22:55.04,0.219
1,6,B05,M,00:22:55.93,0.222
1,6,B06,M,00:22:56.82,0.225
1,6,B07,M,00:22:57.71,0.236
1,6,B08,M,00:22:58.60,0.240
1,6,B09,M,00:22:59.49,0.247
1,6,B10,M,00:23:00.37,0.165
1,6,B11,M,00:23:01.26,0.153
1,6,B12,M,00:23:02.15,0.152
1,6,C01,M,00:23:05.49,0.306
1,6,C02,M,00:23:06.37,0.307
1,6,C03,M,00:23:07.26,0.306
1,6,C04,M,00:23:08.15,0.138
1,6,C05,M,00:23:09.04,0.139
1,6,C06,M,00:23:09.93,0.140
1,6,C07,M,00:23:10.82,0.421
1,6,C08,M,00:23:11.71,0.421
1,6,C09,M,00:23:12.60,0.421
1,6,C10,M,00:23:13.49,0.194
1,6,C11,M,00:23:14.37,0.178
1,6,C12,M,00:23:15.26,0.180
1,6,D01,M,00:23:18.60,0.250
1,6,D02,M,00:23:19.49,0.253
1,6,D03,M,00:23:20.37,0.250
1,6,D04,M,00:23:21.26,0.183
1,6,D05,M,00:23:22.15,0.179
1,6,D06,M,00:23:23.04,0.161
1,6,D07,M,00:23:23.93,0.153
1,6,D08,M,00:23:24.82,0.154
1,6,D09,M,00:23:25.71,0.155
1,6,D10,M,00:23:26.60,0.250
1,6,D11,M,00:23:27.49,0.239
1,6,D12,M,00:23:28.37,0.240
1,6,E01,M,00:23:31.71,0.226
1,6,E02,M,00:23:32.60,0.220
1,6,E03,M,00:23:33.49,0.193
1,6,E04,M,00:23:34.37,0.259
1,6,E05,M,00:23:35.26,0.246
1,6,E06,M,00:23:36.15,0.249
1,6,E07,M,00:23:37.04,0.297
1,6,E08,M,00:23:37.93,0.308
1,6,E09,M,00:23:38.82,0.312
1,6,E10,M,00:23:39.71,0.507
1,6,E11,M,00:23:40.60,0.518
1,6,E12,M,00:23:41.49,0.535
1,6,F01,M,00:23:44.82,0.292
1,6,F02,M,00:23:45.71,0.292
1,6,F03,M,00:23:46.60,0.264
1,6,F04,M,00:23:47.48,0.197
1,6,F05,M,00:23:48.37,0.190
1,6,F06,M,00:23:49.26,0.191
1,6,F07,M,00:23:50.15,0.208
1,6,F08,M,00:23:51.04,0.194
1,6,F09,M,00:23:51.93,0.199
1,6,F10,M,00:23:52.82,0.228
1,6,F11,M,00:23:53.71,0.221
1,6,F12,M,00:23:54.60,0.215
1,6,G01,M,00:23:57.93,0.044
1,7,A01,M,00:27:07.42,0.218
1,7,A02,M,00:27:08.31,0.216
1,7,A03,M,00:27:09.20,0.216
1,7,A04,M,00:27:10.09,0.208
1,7,A05,M,00:27:10.98,0.212
1,7,A06,M,00:27:11.87,0.209
1,7,A07,M,00:27:12.76,0.201
1,7,A08,M,00:27:13.65,0.192
1,7,A09,M,00:27:14.54,0.182
1,7,A10,M,00:27:15.43,0.368
1,7,A11,M,00:27:16.32,0.375
1,7,A12,M,00:27:17.20,0.434
1,7,B01,M,00:27:20.54,0.138
1,7,B02,M,00:27:21.43,0.138
1,7,B03,M,00:27:22.31,0.139
1,7,B04,M,00:27:23.20,0.223
1,7,B05,M,00:27:24.09,0.225
1,7,B06,M,00:27:24.98,0.228
1,7,B07,M,00:27:25.87,0.240
1,7,B08,M,00:27:26.76,0.244
1,7,B09,M,00:27:27.65,0.253
1,7,B10,M,00:27:28.54,0.168
1,7,B11,M,00:27:29.43,0.156
1,7,B12,M,00:27:30.31,0.156
1,7,C01,M,00:27:33.65,0.309
1,7,C02,M,00:27:34.54,0.310
1,7,C03,M,00:27:35.43,0.310
1,7,C04,M,00:27:36.31,0.142
1,7,C05,M,00:27:37.20,0.144
1,7,C06,M,00:27:38.09,0.145
1,7,C07,M,00:27:38.98,0.431
1,7,C08,M,00:27:39.87,0.431
1,7,C09,M,00:27:40.76,0.432
1,7,C10,M,00:27:41.65,0.200
1,7,C11,M,00:27:42.54,0.182
1,7,C12,M,00:27:43.43,0.184
1,7,D01,M,00:27:46.76,0.254
1,7,D02,M,00:27:47.65,0.256
1,7,D03,M,00:27:48.54,0.253
1,7,D04,M,00:27:49.42,0.187
1,7,D05,M,00:27:50.31,0.183
1,7,D06,M,00:27:51.20,0.163
1,7,D07,M,00:27:52.09,0.156
1,7,D08,M,00:27:52.98,0.157
1,7,D09,M,00:27:53.87,0.157
1,7,D10,M,00:27:54.76,0.253
1,7,D11,M,00:27:55.65,0.242
1,7,D12,M,00:27:56.54,0.243
1,7,E01,M,00:27:59.87,0.228
1,7,E02,M,00:28:00.76,0.224
1,7,E03,M,00:28:01.65,0.196
1,7,E04,M,00:28:02.54,0.265
1,7,E05,M,00:28:03.42,0.248
1,7,E06,M,00:28:04.31,0.249
1,7,E07,M,00:28:05.20,0.299
1,7,E08,M,00:28:06.09,0.306
1,7,E09,M,00:28:06.98,0.315
1,7,E10,M,00:28:07.87,0.513
1,7,E11,M,00:28:08.76,0.524
1,7,E12,M,00:28:09.65,0.541
1,7,F01,M,00:28:12.98,0.297
1,7,F02,M,00:28:13.87,0.297
1,7,F03,M,00:28:14.76,0.266
1,7,F04,M,00:28:15.65,0.201
1,7,F05,M,00:28:16.54,0.192
1,7,F06,M,00:28:17.42,0.194
1,7,F07,M,00:28:18.31,0.212
1,7,F08,M,00:28:19.20,0.198
1,7,F09,M,00:28:20.09,0.203
1,7,F10,M,00:28:20.98,0.232
1,7,F11,M,00:28:21.87,0.225
1,7,F12,M,00:28:22.76,0.218
1,7,G01,M,00:28:26.09,0.044
1,8,A01,M,00:31:35.58,0.223
1,8,A02,M,00:31:36.48,0.220
1,8,A03,M,00:31:37.37,0.220
1,8,A04,M,00:31:38.25,0.210
1,8,A05,M,00:31:39.14,0.215
1,8,A06,M,00:31:40.03,0.211
1,8,A07,M,00:31:40.92,0.202
1,8,A08,M,00:31:41.81,0.196
1,8,A09,M,00:31:42.70,0.185
1,8,A10,M,00:31:43.59,0.368
1,8,A11,M,00:31:44.48,0.374
1,8,A12,M,00:31:45.37,0.436
1,8,B01,M,00:31:48.70,0.141
1,8,B02,M,00:31:49.59,0.143
1,8,B03,M,00:31:50.48,0.145
1,8,B04,M,00:31:51.37,0.225
1,8,B05,M,00:31:52.25,0.228
1,8,B06,M,00:31:53.14,0.231
1,8,B07,M,00:31:54.03,0.245
1,8,B08,M,00:31:54.92,0.248
1,8,B09,M,00:31:55.81,0.257
1,8,B10,M,00:31:56.70,0.168
1,8,B11,M,00:31:57.59,0.160
1,8,B12,M,00:31:58.48,0.160
1,8,C01,M,00:32:01.81,0.312
1,8,C02,M,00:32:02.70,0.314
1,8,C03,M,00:32:03.59,0.313
1,8,C04,M,00:32:04.48,0.145
1,8,C05,M,00:32:05.36,0.148
1,8,C06,M,00:32:06.25,0.149
1,8,C07,M,00:32:07.14,0.441
1,8,C08,M,00:32:08.03,0.441
1,8,C09,M,00:32:08.92,0.442
1,8,C10,M,00:32:09.81,0.200
1,8,C11,M,00:32:10.70,0.186
1,8,C12,M,00:32:11.59,0.188
1,8,D01,M,00:32:14.92,0.259
1,8,D02,M,00:32:15.81,0.256
1,8,D03,M,00:32:16.70,0.255
1,8,D04,M,00:32:17.59,0.189
1,8,D05,M,00:32:18.48,0.185
1,8,D06,M,00:32:19.36,0.165
1,8,D07,M,00:32:20.25,0.158
1,8,D08,M,00:32:21.14,0.159
1,8,D09,M,00:32:22.03,0.160
1,8,D10,M,00:32:22.92,0.256
1,8,D11,M,00:32:23.81,0.244
1,8,D12,M,00:32:24.70,0.247
1,8,E01,M,00:32:28.03,0.232
1,8,E02,M,00:32:28.92,0.226
1,8,E03,M,00:32:29.81,0.198
1,8,E04,M,00:32:30.70,0.265
1,8,E05,M,00:32:31.59,0.249
1,8,E06,M,00:32:32.48,0.251
1,8,E07,M,00:32:33.36,0.300
1,8,E08,M,00:32:34.25,0.299
1,8,E09,M,00:32:35.14,0.318
1,8,E10,M,00:32:36.03,0.518
1,8,E11,M,00:32:36.92,0.529
1,8,E12,M,00:32:37.81,0.547
1,8,F01,M,00:32:41.14,0.300
1,8,F02,M,00:32:42.03,0.301
1,8,F03,M,00:32:42.92,0.270
1,8,F04,M,00:32:43.81,0.202
1,8,F05,M,00:32:44.70,0.195
1,8,F06,M,00:32:45.59,0.196
1,8,F07,M,00:32:46.48,0.212
1,8,F08,M,00:32:47.36,0.202
1,8,F09,M,00:32:48.25,0.206
1,8,F10,M,00:32:49.14,0.234
1,8,F11,M,00:32:50.03,0.229
1,8,F12,M,00:32:50.92,0.222
1,8,G01,M,00:32:54.25,0.044
1,9,A01,M,00:36:03.68,0.228
1,9,A02,M,00:36:04.58,0.225
1,9,A03,M,00:36:05.47,0.224
1,9,A04,M,00:36:06.36,0.213
1,9,A05,M,00:36:07.25,0.217
1,9,A06,M,00:36:08.14,0.214
1,9,A07,M,00:36:09.03,0.205
1,9,A08,M,00:36:09.92,0.199
1,9,A09,M,00:36:10.81,0.188
1,9,A10,M,00:36:11.69,0.367
1,9,A11,M,00:36:12.58,0.378
1,9,A12,M,00:36:13.47,0.439
1,9,B01,M,00:36:16.81,0.144
1,9,B02,M,00:36:17.69,0.145
1,9,B03,M,00:36:18.58,0.145
1,9,B04,M,00:36:19.47,0.229
1,9,B05,M,00:36:20.36,0.232
1,9,B06,M,00:36:21.25,0.234
1,9,B07,M,00:36:22.14,0.249
1,9,B08,M,00:36:23.03,0.252
1,9,B09,M,00:36:23.92,0.264
1,9,B10,M,00:36:24.81,0.173
1,9,B11,M,00:36:25.69,0.163
1,9,B12,M,00:36:26.58,0.163
1,9,C01,M,00:36:29.92,0.316
1,9,C02,M,00:36:30.81,0.317
1,9,C03,M,00:36:31.69,0.316
1,9,C04,M,00:36:32.58,0.149
1,9,C05,M,00:36:33.47,0.150
1,9,C06,M,00:36:34.36,0.153
1,9,C07,M,00:36:35.25,0.452
1,9,C08,M,00:36:36.14,0.452
1,9,C09,M,00:36:37.03,0.452
1,9,C10,M,00:36:37.92,0.202
1,9,C11,M,00:36:38.81,0.190
1,9,C12,M,00:36:39.69,0.192
1,9,D01,M,00:36:43.03,0.258
1,9,D02,M,00:36:43.92,0.260
1,9,D03,M,00:36:44.80,0.258
1,9,D04,M,00:36:45.69,0.190
1,9,D05,M,00:36:46.58,0.189
1,9,D06,M,00:36:47.47,0.167
1,9,D07,M,00:36:48.36,0.161
1,9,D08,M,00:36:49.25,0.162
1,9,D09,M,00:36:50.14,0.163
1,9,D10,M,00:36:51.03,0.258
1,9,D11,M,00:36:51.92,0.247
1,9,D12,M,00:36:52.81,0.249
1,9,E01,M,00:36:56.14,0.236
1,9,E02,M,00:36:57.03,0.231
1,9,E03,M,00:36:57.92,0.200
1,9,E04,M,00:36:58.80,0.266
1,9,E05,M,00:36:59.69,0.249
1,9,E06,M,00:37:00.58,0.252
1,9,E07,M,00:37:01.47,0.300
1,9,E08,M,00:37:02.36,0.314
1,9,E09,M,00:37:03.25,0.319
1,9,E10,M,00:37:04.14,0.524
1,9,E11,M,00:37:05.03,0.535
1,9,E12,M,00:37:05.92,0.554
1,9,F01,M,00:37:09.25,0.305
1,9,F02,M,00:37:10.14,0.305
1,9,F03,M,00:37:11.03,0.272
1,9,F04,M,00:37:11.92,0.204
1,9,F05,M,00:37:12.80,0.197
1,9,F06,M,00:37:13.69,0.199
1,9,F07,M,00:37:14.58,0.216
1,9,F08,M,00:37:15.47,0.205
1,9,F09,M,00:37:16.36,0.210
1,9,F10,M,00:37:17.25,0.240
1,9,F11,M,00:37:18.14,0.231
1,9,F12,M,00:37:19.03,0.226
1,9,G01,M,00:37:22.36,0.044
1,10,A01,M,00:40:31.74,0.232
1,10,A02,M,00:40:32.63,0.230
1,10,A03,M,00:40:33.52,0.229
1,10,A04,M,00:40:34.41,0.216
1,10,A05,M,00:40:35.30,0.220
1,10,A06,M,00:40:36.19,0.217
