Plate,Repeat,Well,Type,Time,Absorbance @ 570 (1.0s) (A)
1,2,A04,M,00:02:03.87,0.986
1,2,A05,M,00:02:04.76,1.031
1,2,A06,M,00:02:05.65,1.011
1,2,A07,M,00:02:06.54,1.055
1,2,A08,M,00:02:07.43,1.120
1,2,A09,M,00:02:08.32,1.069
1,2,A10,M,00:02:09.21,1.227
1,2,A11,M,00:02:10.10,1.235
1,2,A12,M,00:02:10.99,1.222
1,2,B01,M,00:02:14.32,1.277
1,2,B02,M,00:02:15.21,1.280
1,2,B03,M,00:02:16.10,1.292
1,2,B04,M,00:02:16.99,0.858
1,2,B05,M,00:02:17.87,0.862
1,2,B06,M,00:02:18.76,0.871
1,2,B07,M,00:02:19.65,1.264
1,2,B08,M,00:02:20.54,1.242
1,2,B09,M,00:02:21.43,1.246
1,2,B10,M,00:02:22.32,1.125
1,2,B11,M,00:02:23.21,1.103
1,2,B12,M,00:02:24.10,1.108
1,2,C01,M,00:02:27.43,0.816
1,2,C02,M,00:02:28.32,0.808
1,2,C03,M,00:02:29.21,0.810
1,2,C04,M,00:02:30.10,1.189
1,2,C05,M,00:02:30.98,1.200
1,2,C06,M,00:02:31.87,1.199
1,2,C07,M,00:02:32.76,0.821
1,2,C08,M,00:02:33.65,0.856
1,2,C09,M,00:02:34.54,0.830
1,2,C10,M,00:02:35.43,1.264
1,2,C11,M,00:02:36.32,1.202
1,2,C12,M,00:02:37.21,1.098
1,2,D01,M,00:02:40.54,1.003
1,2,D02,M,00:02:41.43,1.065
1,2,D03,M,00:02:42.32,1.023
1,2,D04,M,00:02:43.21,1.041
1,2,D05,M,00:02:44.10,1.118
1,2,D06,M,00:02:44.98,1.261
1,2,D07,M,00:02:45.87,1.010
1,2,D08,M,00:02:46.76,1.006
1,2,D09,M,00:02:47.65,0.992
1,2,D10,M,00:02:48.54,0.890
1,2,D11,M,00:02:49.43,0.928
1,2,D12,M,00:02:50.32,0.971
1,2,E01,M,00:02:53.65,1.062
1,2,E02,M,00:02:54.54,1.069
1,2,E03,M,00:02:55.43,0.938
1,2,E04,M,00:02:56.32,0.977
1,2,E05,M,00:02:57.21,0.986
1,2,E06,M,00:02:58.10,1.106
1,2,E07,M,00:02:58.98,0.935
1,2,E08,M,00:02:59.87,1.063
1,2,E09,M,00:03:00.76,1.016
1,2,E10,M,00:03:01.65,1.132
1,2,E11,M,00:03:02.54,1.144
1,2,E12,M,00:03:03.43,1.160
1,2,F01,M,00:03:06.76,1.146
1,2,F02,M,00:03:07.65,1.112
1,2,F03,M,00:03:08.54,1.113
1,2,F04,M,00:03:09.43,0.983
1,2,F05,M,00:03:10.32,1.056
1,2,F06,M,00:03:11.21,1.118
1,2,F07,M,00:03:12.10,0.960
1,2,F08,M,00:03:12.98,1.111
1,2,F09,M,00:03:13.87,1.094
1,2,F10,M,00:03:14.76,1.061
1,2,F11,M,00:03:15.65,1.072
1,2,F12,M,00:03:16.54,1.110
1,2,G01,M,00:03:19.87,0.930
1,2,G02,M,00:03:20.76,0.890
1,2,G03,M,00:03:21.65,0.860
1,2,G04,M,00:03:22.54,0.034
1,2,G05,M,00:03:23.43,0.036
1,2,G06,M,00:03:24.32,0.037
1,3,A01,M,00:03:43.20,1.187
1,3,A02,M,00:03:44.10,1.199
1,3,A03,M,00:03:44.98,1.170
1,3,A04,M,00:03:45.87,0.981
1,3,A05,M,00:03:46.76,1.027
1,3,A06,M,00:03:47.65,1.017
1,3,A07,M,00:03:48.54,1.061
1,3,A08,M,00:03:49.43,1.115
1,3,A09,M,00:03:50.32,1.069
1,3,A10,M,00:03:51.21,1.229
1,3,A11,M,00:03:52.10,1.229
1,3,A12,M,00:03:52.98,1.225
1,3,B01,M,00:03:56.32,1.272
1,3,B02,M,00:03:57.21,1.273
1,3,B03,M,00:03:58.09,1.289
1,3,B04,M,00:03:58.98,0.849
1,3,B05,M,00:03:59.87,0.853
1,3,B06,M,00:04:00.76,0.861
1,3,B07,M,00:04:01.65,1.261
1,3,B08,M,00:04:02.54,1.241
1,3,B09,M,00:04:03.43,1.245
1,3,B10,M,00:04:04.32,1.115
1,3,B11,M,00:04:05.21,1.147
1,3,B12,M,00:04:06.10,1.131
1,3,C01,M,00:04:09.43,0.778
1,3,C02,M,00:04:10.32,0.794
1,3,C03,M,00:04:11.21,0.790
1,3,C04,M,00:04:12.09,1.186
1,3,C05,M,00:04:12.98,1.174
1,3,C06,M,00:04:13.87,1.201
1,3,C07,M,00:04:14.76,0.842
1,3,C08,M,00:04:15.65,0.871
1,3,C09,M,00:04:16.54,0.810
1,3,C10,M,00:04:17.43,1.272
1,3,C11,M,00:04:18.32,1.261
1,3,C12,M,00:04:19.21,1.144
1,3,D01,M,00:04:22.54,0.972
1,3,D02,M,00:04:23.43,1.069
1,3,D03,M,00:04:24.32,1.019
1,3,D04,M,00:04:25.21,1.144
1,3,D05,M,00:04:26.09,1.109
1,3,D06,M,00:04:26.98,1.288
1,3,D07,M,00:04:27.87,0.998
1,3,D08,M,00:04:28.76,0.997
1,3,D09,M,00:04:29.65,1.015
1,3,D10,M,00:04:30.54,0.913
1,3,D11,M,00:04:31.43,0.950
1,3,D12,M,00:04:32.32,0.987
1,3,E01,M,00:04:35.65,1.032
1,3,E02,M,00:04:36.54,1.112
1,3,E03,M,00:04:37.43,0.971
1,3,E04,M,00:04:38.32,1.018
1,3,E05,M,00:04:39.21,1.013
1,3,E06,M,00:04:40.09,1.129
1,3,E07,M,00:04:40.98,0.957
1,3,E08,M,00:04:41.87,1.067
1,3,E09,M,00:04:42.76,1.037
1,3,E10,M,00:04:43.65,1.167
1,3,E11,M,00:04:44.54,1.166
1,3,E12,M,00:04:45.43,1.193
1,3,F01,M,00:04:48.76,1.168
1,3,F02,M,00:04:49.65,1.158
1,3,F03,M,00:04:50.54,1.152
1,3,F04,M,00:04:51.43,1.018
1,3,F05,M,00:04:52.32,1.098
1,3,F06,M,00:04:53.20,1.155
1,3,F07,M,00:04:54.09,0.995
1,3,F08,M,00:04:54.98,1.155
1,3,F09,M,00:04:55.87,1.121
1,3,F10,M,00:04:56.76,1.085
1,3,F11,M,00:04:57.65,1.093
1,3,F12,M,00:04:58.54,1.109
1,3,G01,M,00:05:01.87,0.956
1,3,G02,M,00:05:02.76,0.918
1,3,G03,M,00:05:03.65,0.896
1,3,G04,M,00:05:04.54,0.034
1,3,G05,M,00:05:05.43,0.037
1,3,G06,M,00:05:06.32,0.037
