Plate,Repeat,Well,Type,Time,Absorbance @ 405 (0.1s) (A)
1,2,B04,M,00:05:08.70,1.014
1,2,B05,M,00:05:09.59,0.994
1,2,B06,M,00:05:10.48,0.102
1,2,B07,M,00:05:11.37,0.107
1,2,B08,M,00:05:12.26,0.103
1,2,B09,M,00:05:13.15,0.098
1,2,B10,M,00:05:14.04,0.082
1,2,B11,M,00:05:14.93,0.087
1,2,B12,M,00:05:15.81,0.086
1,2,C01,M,00:05:19.15,0.140
1,2,C02,M,00:05:20.04,0.141
1,2,C03,M,00:05:20.93,0.143
1,2,C04,M,00:05:21.81,0.194
1,2,C05,M,00:05:22.70,0.155
1,2,C06,M,00:05:23.59,0.156
1,2,C07,M,00:05:24.48,0.119
1,2,C08,M,00:05:25.37,0.210
1,2,C09,M,00:05:26.26,0.114
1,2,C10,M,00:05:27.15,0.253
1,2,C11,M,00:05:28.04,0.137
1,2,C12,M,00:05:28.93,0.134
1,2,D01,M,00:05:32.26,0.136
1,2,D02,M,00:05:33.15,0.135
1,2,D03,M,00:05:34.04,0.136
1,2,D04,M,00:05:34.92,0.334
1,2,D05,M,00:05:35.81,0.246
1,2,D06,M,00:05:36.70,0.215
1,2,D07,M,00:05:37.59,0.387
1,2,D08,M,00:05:38.48,0.190
1,2,D09,M,00:05:39.37,0.188
1,2,D10,M,00:05:40.26,0.349
1,2,D11,M,00:05:41.15,0.163
1,2,D12,M,00:05:42.04,0.082
1,2,E01,M,00:05:45.37,0.136
1,2,E02,M,00:05:46.26,0.124
1,2,E03,M,00:05:47.15,0.119
1,2,E04,M,00:05:48.04,0.356
1,2,E05,M,00:05:48.92,0.243
1,2,E06,M,00:05:49.81,0.230
1,2,E07,M,00:05:50.70,0.605
1,2,E08,M,00:05:51.59,0.357
1,2,E09,M,00:05:52.48,0.365
1,2,E10,M,00:05:53.37,0.124
1,2,E11,M,00:05:54.26,0.159
1,2,E12,M,00:05:55.15,0.118
1,2,F01,M,00:05:58.48,0.395
1,2,F02,M,00:05:59.37,0.274
1,2,F03,M,00:06:00.26,0.286
1,2,F04,M,00:06:01.15,0.180
1,2,F05,M,00:06:02.04,0.123
1,2,F06,M,00:06:02.92,0.126
1,2,F07,M,00:06:03.81,0.194
1,2,F08,M,00:06:04.70,0.134
1,2,F09,M,00:06:05.59,0.136
1,2,F10,M,00:06:06.48,0.401
1,2,F11,M,00:06:07.37,0.154
1,2,F12,M,00:06:08.26,0.153
1,2,G01,M,00:06:11.59,0.240
1,2,G02,M,00:06:12.48,0.452
1,2,G03,M,00:06:13.37,0.241
1,2,G04,M,00:06:14.26,0.276
1,2,G05,M,00:06:15.15,0.150
1,2,G06,M,00:06:16.04,0.044
1,3,A01,M,00:09:25.97,0.106
1,3,A02,M,00:09:26.86,0.095
1,3,A03,M,00:09:27.75,0.095
1,3,A04,M,00:09:28.64,0.154
1,3,A05,M,00:09:29.53,0.157
1,3,A06,M,00:09:30.42,0.176
1,3,A07,M,00:09:31.31,0.387
1,3,A08,M,00:09:32.20,0.422
1,3,A09,M,00:09:33.09,0.418
1,3,A10,M,00:09:33.98,0.629
1,3,A11,M,00:09:34.87,0.639
1,3,A12,M,00:09:35.75,0.633
1,3,B01,M,00:09:39.09,0.711
1,3,B02,M,00:09:39.98,0.787
1,3,B03,M,00:09:40.86,0.771
1,3,B04,M,00:09:41.75,0.954
1,3,B05,M,00:09:42.64,0.937
1,3,B06,M,00:09:43.53,0.099
1,3,B07,M,00:09:44.42,0.108
1,3,B08,M,00:09:45.31,0.107
1,3,B09,M,00:09:46.20,0.099
1,3,B10,M,00:09:47.09,0.082
1,3,B11,M,00:09:47.98,0.087
1,3,B12,M,00:09:48.86,0.086
1,3,C01,M,00:09:52.20,0.144
1,3,C02,M,00:09:53.09,0.146
1,3,C03,M,00:09:53.98,0.148
1,3,C04,M,00:09:54.86,0.194
1,3,C05,M,00:09:55.75,0.160
1,3,C06,M,00:09:56.64,0.162
1,3,C07,M,00:09:57.53,0.121
1,3,C08,M,00:09:58.42,0.198
1,3,C09,M,00:09:59.31,0.115
1,3,C10,M,00:10:00.20,0.287
1,3,C11,M,00:10:01.09,0.141
1,3,C12,M,00:10:01.98,0.138
1,3,D01,M,00:10:05.31,0.140
1,3,D02,M,00:10:06.20,0.139
1,3,D03,M,00:10:07.09,0.140
1,3,D04,M,00:10:07.98,0.360
1,3,D05,M,00:10:08.86,0.248
1,3,D06,M,00:10:09.75,0.217
1,3,D07,M,00:10:10.64,0.363
1,3,D08,M,00:10:11.53,0.194
1,3,D09,M,00:10:12.42,0.191
1,3,D10,M,00:10:13.31,0.353
1,3,D11,M,00:10:14.20,0.165
1,3,D12,M,00:10:15.09,0.082
1,3,E01,M,00:10:18.42,0.129
1,3,E02,M,00:10:19.31,0.127
1,3,E03,M,00:10:20.20,0.122
1,3,E04,M,00:10:21.09,0.376
1,3,E05,M,00:10:21.97,0.245
1,3,E06,M,00:10:22.86,0.232
1,3,E07,M,00:10:23.75,0.628
1,3,E08,M,00:10:24.64,0.364
1,3,E09,M,00:10:25.53,0.371
1,3,E10,M,00:10:26.42,0.129
1,3,E11,M,00:10:27.31,0.174
1,3,E12,M,00:10:28.20,0.123
1,3,F01,M,00:10:31.53,0.404
1,3,F02,M,00:10:32.42,0.280
1,3,F03,M,00:10:33.31,0.290
1,3,F04,M,00:10:34.20,0.188
1,3,F05,M,00:10:35.09,0.127
1,3,F06,M,00:10:35.97,0.131
1,3,F07,M,00:10:36.86,0.191
1,3,F08,M,00:10:37.75,0.138
1,3,F09,M,00:10:38.64,0.140
1,3,F10,M,00:10:39.53,0.373
1,3,F11,M,00:10:40.42,0.157
1,3,F12,M,00:10:41.31,0.156
1,3,G01,M,00:10:44.64,0.244
1,3,G02,M,00:10:45.53,0.417
1,3,G03,M,00:10:46.42,0.245
1,3,G04,M,00:10:47.31,0.270
1,3,G05,M,00:10:48.20,0.154
1,3,G06,M,00:10:49.09,0.044
1,4,A01,M,00:13:58.96,0.106
1,4,A02,M,00:13:59.86,0.096
1,4,A03,M,00:14:00.75,0.095
1,4,A04,M,00:14:01.64,0.145
1,4,A05,M,00:14:02.53,0.148
1,4,A06,M,00:14:03.42,0.165
1,4,A07,M,00:14:04.30,0.363
1,4,A08,M,00:14:05.19,0.397
1,4,A09,M,00:14:06.08,0.393
1,4,A10,M,00:14:06.97,0.594
1,4,A11,M,00:14:07.86,0.606
1,4,A12,M,00:14:08.75,0.600
1,4,B01,M,00:14:12.08,0.674
1,4,B02,M,00:14:12.97,0.747
1,4,B03,M,00:14:13.86,0.734
1,4,B04,M,00:14:14.75,0.909
1,4,B05,M,00:14:15.64,0.895
1,4,B06,M,00:14:16.53,0.097
1,4,B07,M,00:14:17.42,0.109
1,4,B08,M,00:14:18.30,0.110
1,4,B09,M,00:14:19.19,0.101
1,4,B10,M,00:14:20.08,0.082
1,4,B11,M,00:14:20.97,0.087
1,4,B12,M,00:14:21.86,0.086
1,4,C01,M,00:14:25.19,0.148
1,4,C02,M,00:14:26.08,0.149
1,4,C03,M,00:14:26.97,0.151
1,4,C04,M,00:14:27.86,0.216
1,4,C05,M,00:14:28.75,0.163
1,4,C06,M,00:14:29.64,0.164
1,4,C07,M,00:14:30.53,0.123
1,4,C08,M,00:14:31.42,0.213
1,4,C09,M,00:14:32.30,0.117
1,4,C10,M,00:14:33.19,0.297
1,4,C11,M,00:14:34.08,0.144
1,4,C12,M,00:14:34.97,0.140
1,4,D01,M,00:14:38.31,0.143
1,4,D02,M,00:14:39.19,0.142
1,4,D03,M,00:14:40.08,0.142
1,4,D04,M,00:14:40.97,0.352
1,4,D05,M,00:14:41.86,0.249
1,4,D06,M,00:14:42.75,0.221
1,4,D07,M,00:14:43.64,0.351
1,4,D08,M,00:14:44.53,0.197
1,4,D09,M,00:14:45.41,0.194
1,4,D10,M,00:14:46.30,0.345
1,4,D11,M,00:14:47.19,0.167
1,4,D12,M,00:14:48.08,0.083
1,4,E01,M,00:14:51.42,0.140
1,4,E02,M,00:14:52.30,0.130
1,4,E03,M,00:14:53.19,0.125
1,4,E04,M,00:14:54.08,0.374
1,4,E05,M,00:14:54.97,0.245
1,4,E06,M,00:14:55.86,0.234
1,4,E07,M,00:14:56.75,0.631
1,4,E08,M,00:14:57.64,0.367
1,4,E09,M,00:14:58.53,0.375
1,4,E10,M,00:14:59.41,0.132
1,4,E11,M,00:15:00.30,0.189
1,4,E12,M,00:15:01.19,0.126
1,4,F01,M,00:15:04.53,0.421
1,4,F02,M,00:15:05.41,0.283
1,4,F03,M,00:15:06.30,0.294
1,4,F04,M,00:15:07.19,0.183
1,4,F05,M,00:15:08.08,0.131
1,4,F06,M,00:15:08.97,0.136
1,4,F07,M,00:15:09.86,0.229
1,4,F08,M,00:15:10.75,0.140
1,4,F09,M,00:15:11.64,0.142
1,4,F10,M,00:15:12.53,0.394
1,4,F11,M,00:15:13.41,0.159
1,4,F12,M,00:15:14.30,0.159
1,4,G01,M,00:15:17.64,0.246
1,4,G02,M,00:15:18.53,0.406
1,4,G03,M,00:15:19.41,0.246
1,4,G04,M,00:15:20.30,0.233
1,4,G05,M,00:15:21.19,0.159
1,4,G06,M,00:15:22.08,0.044
