Plate,Repeat,Well,Type,Time,Absorbance @ 570 (1.0s) (A)
1,2,D11,M,00:02:38.06,0.935
1,2,D12,M,00:02:38.95,0.819
1,2,E01,M,00:02:42.28,0.795
1,2,E02,M,00:02:43.17,0.855
1,2,E03,M,00:02:44.06,1.058
1,2,E04,M,00:02:44.95,0.972
1,2,E05,M,00:02:45.84,1.008
1,2,E06,M,00:02:46.73,1.185
1,2,E07,M,00:02:47.61,1.123
1,2,E08,M,00:02:48.50,1.057
1,2,E09,M,00:02:49.39,0.958
1,2,E10,M,00:02:50.28,0.993
1,2,E11,M,00:02:51.17,0.859
1,2,E12,M,00:02:52.06,1.155
1,2,F01,M,00:02:55.39,1.121
1,2,F02,M,00:02:56.28,1.130
1,3,A01,M,00:03:14.72,1.133
1,3,A02,M,00:03:15.61,1.111
1,3,A03,M,00:03:16.50,1.035
1,3,A04,M,00:03:17.39,0.894
1,3,A05,M,00:03:18.28,0.786
1,3,A06,M,00:03:19.17,0.684
1,3,A07,M,00:03:20.06,0.636
1,3,A08,M,00:03:20.95,0.553
1,3,A09,M,00:03:21.84,0.729
1,3,A10,M,00:03:22.72,0.754
1,3,A11,M,00:03:23.61,0.827
1,3,A12,M,00:03:24.50,0.726
1,3,B01,M,00:03:27.84,0.979
1,3,B02,M,00:03:28.72,0.915
1,3,B03,M,00:03:29.61,1.190
1,3,B04,M,00:03:30.50,1.269
1,3,B05,M,00:03:31.39,1.224
1,3,B06,M,00:03:32.28,1.216
1,3,B07,M,00:03:33.17,1.255
1,3,B08,M,00:03:34.06,1.187
1,3,B09,M,00:03:34.95,1.013
1,3,B10,M,00:03:35.84,0.953
1,3,B11,M,00:03:36.73,0.990
1,3,B12,M,00:03:37.61,1.017
1,3,C01,M,00:03:40.95,1.093
1,3,C02,M,00:03:41.84,0.939
1,3,C03,M,00:03:42.72,0.838
1,3,C04,M,00:03:43.61,0.844
1,3,C05,M,00:03:44.50,0.829
1,3,C06,M,00:03:45.39,1.021
1,3,C07,M,00:03:46.28,1.053
1,3,C08,M,00:03:47.17,1.033
1,3,C09,M,00:03:48.06,1.256
1,3,C10,M,00:03:48.95,1.160
1,3,C11,M,00:03:49.84,1.154
1,3,C12,M,00:03:50.72,0.992
1,3,D01,M,00:03:54.06,0.966
1,3,D02,M,00:03:54.95,1.061
1,3,D03,M,00:03:55.84,0.879
1,3,D04,M,00:03:56.72,0.876
1,3,D05,M,00:03:57.61,0.864
1,3,D06,M,00:03:58.50,1.064
1,3,D07,M,00:03:59.39,1.045
1,3,D08,M,00:04:00.28,0.986
1,3,D09,M,00:04:01.17,0.946
1,3,D10,M,00:04:02.06,0.908
1,3,D11,M,00:04:02.95,0.944
1,3,D12,M,00:04:03.84,0.827
1,3,E01,M,00:04:07.17,0.815
1,3,E02,M,00:04:08.06,0.852
1,3,E03,M,00:04:08.95,1.095
1,3,E04,M,00:04:09.84,0.999
1,3,E05,M,00:04:10.72,1.042
1,3,E06,M,00:04:11.61,1.215
1,3,E07,M,00:04:12.50,1.151
1,3,E08,M,00:04:13.39,1.082
1,3,E09,M,00:04:14.28,0.972
1,3,E10,M,00:04:15.17,1.008
1,3,E11,M,00:04:16.06,0.873
1,3,E12,M,00:04:16.95,1.177
1,3,F01,M,00:04:20.28,1.139
1,3,F02,M,00:04:21.17,1.153
