time,month,day,hour,trt,combo,temp,sal,pH,talk,CO3,HCO3,pCO2,Oca,Oar,response
230,7,2,23,T2,T2_7_2,30.31666667,29.63333333,7.93564409,2065.646167,131.9908203,1743.166599,695.0998294,2.223693953,2.223693953,0.588968577
230,7,2,23,T3,T3_7_2,16.96666667,27.2,7.838422319,1964.018,68.83832461,1794.00709,755.3556438,1.089381732,1.089381732,-0.76138261
230,7,2,23,T4,T4_7_2,30.46666667,29.98333333,8.18883401,2080.263917,213.6120917,1556.685899,347.0942555,3.596047601,3.596047601,0.840121376
231,7,3,0,T1,T1_7_3,16.66666667,27.16666667,8.013987683,1962.625833,97.89691871,1720.856636,481.8272728,1.547471,1.547471,-0.783381083
231,7,3,0,T2,T2_7_3,30.35,29.63333333,7.937454111,2065.646167,132.5541977,1741.790363,691.927324,2.233678141,2.233678141,0.588968577
231,7,3,0,T3,T3_7_3,16.71666667,27.51666667,7.829765034,1977.243583,68.02619284,1809.140524,773.9704134,1.074699105,1.074699105,-0.594615016
231,7,3,0,T4,T4_7_3,30.55,30.08333333,8.191108585,2084.440417,215.5765588,1556.0028,345.3890012,3.62902522,3.62902522,0.936220513
232,7,3,1,T1,T1_7_3,16.36666667,27.01666667,8.012694935,1956.361083,96.20328969,1718.714687,481.1379665,1.51935495,1.51935495,-0.878980655
232,7,3,1,T2,T2_7_3,30.31666667,29.75,7.934269505,2070.51875,132.2207657,1747.4619,698.8668142,2.226244033,2.226244033,0.653156389
232,7,3,1,T3,T3_7_3,16.5,27.56666667,7.825761654,1979.331833,67.15064966,1813.336161,780.417022,1.059830381,1.059830381,-0.577109413
232,7,3,1,T4,T4_7_3,30.55,30,8.185901613,2080.96,213.0179385,1558.866028,350.221968,3.587602053,3.587602053,0.85634546
233,7,3,2,T1,T1_7_3,16.15,27.08333333,8.020395007,1959.145417,97.37579231,1718.528115,471.1778288,1.536343249,1.536343249,-0.83376794
233,7,3,2,T2,T2_7_3,30.28333333,29.7,7.935667986,2068.4305,132.222332,1745.368899,695.4840754,2.226352016,2.226352016,0.627300639
233,7,3,2,T3,T3_7_3,16.26666667,27.43333333,7.81639107,1973.763167,65.01157703,1813.017447,795.3418554,1.025435532,1.025435532,-0.643086356
233,7,3,2,T4,T4_7_3,30.6,30.03333333,8.191199601,2082.352167,215.4411589,1554.267935,345.1832169,3.628882925,3.628882925,0.887146559
234,7,3,3,T1,T1_7_3,16.05,27.1,8.013413027,1959.8415,95.80207408,1723.073671,479.4797139,1.510863612,1.510863612,-0.821898874
234,7,3,3,T2,T2_7_3,30.31666667,29.66666667,7.934061017,2067.038333,131.7563657,1745.130453,698.3441199,2.219365753,2.219365753,0.608815017
234,7,3,3,T3,T3_7_3,16.01666667,27.41666667,7.817163892,1973.067083,64.58370515,1813.326562,791.6313052,1.017733105,1.017733105,-0.649250507
234,7,3,3,T4,T4_7_3,30.41666667,29.78333333,8.186448899,2071.910917,210.9868911,1554.856739,348.3818648,3.554216562,3.554216562,0.67448975
235,7,3,4,T1,T1_7_3,15.98333333,27.03333333,8.008072561,1957.057167,94.32266147,1723.935563,485.3225439,1.487351841,1.487351841,-0.868950969
235,7,3,4,T2,T2_7_3,30.28333333,29.53333333,7.930250426,2061.469667,130.0085889,1743.860163,703.7467946,2.190952057,2.190952057,0.52168344
235,7,3,4,T3,T3_7_3,15.98333333,27.51666667,7.810549809,1977.243583,63.89175741,1819.193556,805.7088306,1.006480317,1.006480317,-0.594615016
235,7,3,4,T4,T4_7_3,30.41666667,29.48333333,8.185697945,2059.381417,208.4529101,1548.647829,347.6815194,3.516992185,3.516992185,0.494124173
236,7,3,5,T1,T1_7_3,16.06666667,27.06666667,8.015080883,1958.449333,96.03256266,1721.125213,477.1848789,1.514702449,1.514702449,-0.846885719
236,7,3,5,T2,T2_7_3,30.31666667,29.45,7.935183761,2057.98925,130.9447234,1738.098715,693.8287623,2.208136498,2.208136498,0.478122491
236,7,3,5,T3,T3_7_3,15.88333333,27.56666667,7.806954536,1979.331833,63.35203071,1822.588846,812.72609,0.997493584,0.997493584,-0.577109413
236,7,3,5,T4,T4_7_3,30.55,29.55,8.184770795,2062.16575,209.2032552,1549.588361,349.2914288,3.531521918,3.531521918,0.532271721
237,7,3,6,T1,T1_7_3,15.96666667,27.25,8.011711464,1966.10625,95.84978813,1729.163916,482.312739,1.51066389,1.51066389,-0.724599967
237,7,3,6,T2,T2_7_3,30.35,29.3,7.934948067,2051.7245,130.2415957,1733.583851,692.8610229,2.198426183,2.198426183,0.410686372
237,7,3,6,T3,T3_7_3,16.05,27.63333333,7.805976825,1982.116167,63.73100266,1824.463991,817.0585961,1.003950076,1.003950076,-0.539871412
237,7,3,6,T4,T4_7_3,30.5,29.73333333,8.181682974,2069.822667,209.2434111,1557.103136,353.1341317,3.527685026,3.527685026,0.643410174
238,7,3,7,T1,T1_7_3,16.03333333,27.41666667,8.013887965,1973.067083,97.13262431,1732.942645,481.0098086,1.530749107,1.530749107,-0.649250507
238,7,3,7,T2,T2_7_3,30.35,29.2,7.931361959,2047.548,128.8607208,1732.807135,698.6101943,2.176218121,2.176218121,0.361324149
238,7,3,7,T3,T3_7_3,16.11666667,27.43333333,7.817537713,1973.763167,64.87147498,1813.331227,791.8343161,1.022618813,1.022618813,-0.643086356
238,7,3,7,T4,T4_7_3,30.36666667,29.76666667,8.187860076,2071.214833,211.164482,1553.713667,346.7876013,3.556381927,3.556381927,0.665262904
239,7,3,8,T1,T1_7_3,16.23333333,27.56666667,8.019834549,1979.331833,99.49797389,1733.397378,475.5688355,1.568732458,1.568732458,-0.577109413
239,7,3,8,T2,T2_7_3,30.35,29.23333333,7.928113031,2048.940167,128.2027167,1735.809742,704.9607943,2.164741311,2.164741311,0.383902896
239,7,3,8,T3,T3_7_3,16.33333333,27.25,7.822976267,1966.10625,65.5330414,1804.110308,780.7432123,1.034331143,1.034331143,-0.724599967
239,7,3,8,T4,T4_7_3,30.38333333,29.6,8.189180854,2064.254,210.4508321,1548.552732,344.7055896,3.547775906,3.547775906,0.563786913
240,7,3,9,T1,T1_7_3,16.28333333,27.46666667,8.01817144,1975.155333,98.89062214,1730.756104,477.1175835,1.559801259,1.559801259,-0.629225127
240,7,3,9,T2,T2_7_3,30.28333333,29.11666667,7.925866421,2044.067583,126.8725248,1734.202178,707.4226299,2.142556087,2.142556087,0.316977725
240,7,3,9,T3,T3_7_3,16.28333333,27.23333333,7.831108734,1965.410167,66.55276356,1800.887433,764.9148826,1.050265225,1.050265225,-0.736980096
240,7,3,9,T4,T4_7_3,30.43333333,29.3,8.185305492,2051.7245,207.0099608,1544.598208,347.2999691,3.496216262,3.496216262,0.410686372
241,7,3,10,T1,T1_7_3,16.3,27.4,8.014782261,1972.371,97.98557134,1730.224197,480.9193744,1.545844164,1.545844164,-0.656092351
241,7,3,10,T2,T2_7_3,30.31666667,28.91666667,7.92550068,2035.714583,125.9020314,1728.261711,706.0436144,2.128739313,2.128739313,0.169318381
241,7,3,10,T3,T3_7_3,16.3,27.31666667,7.847974023,1968.890583,69.24962509,1797.698946,734.7108415,1.092689791,1.092689791,-0.686437959
241,7,3,10,T4,T4_7_3,30.25,29.05,8.183890759,2041.28325,203.8682195,1541.936845,347.1514649,3.443296863,3.443296863,0.26260228
242,7,3,11,T1,T1_7_3,16.26666667,27.5,8.018170043,1976.5475,98.98001979,1731.91514,477.3369859,1.56098615,1.56098615,-0.605648936
242,7,3,11,T2,T2_7_3,30.31666667,28.86666667,7.923706656,2033.626333,125.2180715,1727.857488,708.8212126,2.117687357,2.117687357,0.140803459
242,7,3,11,T3,T3_7_3,16.38333333,27.23333333,7.851453827,1965.410167,69.67809325,1793.191486,727.7930323,1.100014438,1.100014438,-0.736980096
242,7,3,11,T4,T4_7_3,30.35,28.86666667,8.185515581,2033.626333,203.4956024,1535.261048,344.839097,3.442309199,3.442309199,0.140803459
243,7,3,12,T1,T1_7_3,16.36666667,27.45,8.016765406,1974.45925,98.7784021,1730.365014,479.1749106,1.558582516,1.558582516,-0.636301647
243,7,3,12,T2,T2_7_3,30.31666667,28.58333333,7.926316493,2021.792917,124.4924361,1717.842154,700.8611454,2.108294409,2.108294409,-0.016588742
243,7,3,12,T3,T3_7_3,16.45,27.08333333,7.861428636,1959.145417,70.83666351,1784.102865,708.7897568,1.118943428,1.118943428,-0.83376794
243,7,3,12,T4,T4_7_3,30.4,28.93333333,8.189232582,2036.410667,205.5257013,1533.023446,341.6109334,3.476734379,3.476734379,0.181618215
244,7,3,13,T1,T1_7_3,16.51666667,27.51666667,8.017401018,1977.243583,99.61440085,1731.117856,479.4869965,1.572484195,1.572484195,-0.594615016
244,7,3,13,T2,T2_7_3,30.28333333,28.61666667,7.924593817,2023.185083,124.1412522,1720.084293,704.2692041,2.101528007,2.101528007,-0.002369714
244,7,3,13,T3,T3_7_3,16.53333333,27.06666667,7.858354421,1958.449333,70.52544262,1784.196642,715.0066302,1.114437401,1.114437401,-0.846885719
244,7,3,13,T4,T4_7_3,30.36666667,28.96666667,8.18417441,2037.802833,203.8399789,1538.567145,346.7049097,3.446856478,3.446856478,0.204151265
245,7,3,14,T1,T1_7_3,16.65,27.61666667,8.021371487,1981.420083,101.2133599,1731.367855,475.8220332,1.59819957,1.59819957,-0.549032432
245,7,3,14,T2,T2_7_3,30.35,28.55,7.924705382,2020.40075,124.0389756,1717.572485,703.6853834,2.101420498,2.101420498,-0.030811125
245,7,3,14,T3,T3_7_3,16.71666667,27,7.86887433,1955.665,72.26293074,1777.176179,696.6377914,1.142893306,1.142893306,-0.890664391
245,7,3,14,T4,T4_7_3,30.28333333,28.91666667,8.187026644,2035.714583,204.1199234,1535.783266,343.4372114,3.450525011,3.450525011,0.169318381
246,7,3,15,T1,T1_7_3,16.7,27.7,8.016690458,1984.9005,100.7467403,1735.996949,482.426947,1.590833845,1.590833845,-0.505460701
246,7,3,15,T2,T2_7_3,30.18333333,28.45,7.922078159,2016.22425,122.4299896,1717.324457,706.3561548,2.072792649,2.072792649,-0.081450067
246,7,3,15,T3,T3_7_3,16.88333333,27.05,7.879538624,1957.75325,74.44555356,1773.91151,680.0095664,1.178124108,1.178124108,-0.859007942
246,7,3,15,T4,T4_7_3,30.28333333,28.9,8.186985176,2035.0185,203.9914485,1535.406375,343.4389414,3.448685803,3.448685803,0.159710355
247,7,3,16,T1,T1_7_3,16.76666667,27.63333333,8.018475323,1982.116167,101.0204583,1732.571594,479.9922592,1.595828393,1.595828393,-0.539871412
247,7,3,16,T2,T2_7_3,30.15,28.36666667,7.926724226,2012.743833,123.0624543,1712.299497,696.7224318,2.083845783,2.083845783,-0.129643179
247,7,3,16,T3,T3_7_3,16.83333333,26.93333333,7.879162671,1952.880667,73.90034643,1770.390006,679.1787512,1.169517598,1.169517598,-0.939081161
247,7,3,16,T4,T4_7_3,30.33333333,28.96666667,8.195699734,2037.802833,207.809177,1528.753298,335.3441332,3.513272962,3.513272962,0.204151265
248,7,3,17,T1,T1_7_3,16.8,27.6,8.018534265,1980.724,100.9877679,1731.276921,479.8229007,1.595643395,1.595643395,-0.559778908
248,7,3,17,T2,T2_7_3,30.2,28.36666667,7.91860172,2012.743833,121.2559919,1716.736725,712.1040533,2.053957318,2.053957318,-0.129643179
248,7,3,17,T3,T3_7_3,16.86666667,27,7.899393597,1955.665,77.36642134,1764.621278,646.0735107,1.224377058,1.224377058,-0.890664391
248,7,3,17,T4,T4_7_3,30.25,28.98333333,8.200387137,2038.498917,209.2500411,1525.871664,330.7465527,3.535285407,3.535285407,0.215456062
249,7,3,18,T1,T1_7_3,16.73333333,27.66666667,8.033416141,1983.508333,104.1432667,1726.241665,461.8032004,1.644809657,1.644809657,-0.52168344
249,7,3,18,T2,T2_7_3,30.2,28.3,7.915096947,2009.9595,120.1128189,1716.763908,717.9651376,2.035213638,2.035213638,-0.162911349
249,7,3,18,T3,T3_7_3,16.81666667,26.96666667,7.899163358,1954.272833,77.12291928,1763.82299,645.9876268,1.220361435,1.220361435,-0.919214873
249,7,3,18,T4,T4_7_3,30.48333333,28.8,8.205912778,2030.842,210.863214,1514.309962,325.1462692,3.571331503,3.571331503,0.103662767
250,7,3,19,T1,T1_7_3,16.81666667,27.73333333,8.042157156,1986.292667,106.5284945,1723.153074,452.2226217,1.682780469,1.682780469,-0.488776411
250,7,3,19,T2,T2_7_3,30.26666667,28.35,7.918839941,2012.04775,121.4274227,1715.63518,711.9161224,2.057953062,2.057953062,-0.138676382
250,7,3,19,T3,T3_7_3,16.83333333,26.88333333,7.90407628,1950.792417,77.61216538,1759.15396,636.5728546,1.228397797,1.228397797,-0.982100336
250,7,3,19,T4,T4_7_3,30.26666667,28.63333333,8.204567618,2023.881167,208.1688538,1514.011202,325.2724621,3.523379417,3.523379417,0.00526605
251,7,3,20,T1,T1_7_3,16.78333333,27.88333333,8.040633101,1992.557417,106.7597424,1728.804173,454.8217513,1.68561294,1.68561294,-0.420158392
251,7,3,20,T2,T2_7_3,30.31666667,28.3,7.922255785,2009.9595,122.1583414,1711.771582,705.3032274,2.071532554,2.071532554,-0.162911349
251,7,3,20,T3,T3_7_3,16.9,26.86666667,7.910944696,1950.096333,78.80619166,1755.531911,625.6615789,1.24767698,1.24767698,-0.996272736
251,7,3,20,T4,T4_7_3,30.21666667,28.91666667,8.205076515,2035.714583,210.2900213,1520.526539,325.923899,3.553188698,3.553188698,0.173593585
252,7,3,21,T1,T1_7_3,16.76666667,27.98333333,8.035747711,1996.733917,106.112982,1734.549905,461.3144763,1.67487402,1.67487402,-0.364417568
252,7,3,21,T2,T2_7_3,30.3,28.23333333,7.928680973,2007.175167,123.3308933,1706.120389,692.5497162,2.091831235,2.091831235,-0.207916561
252,7,3,21,T3,T3_7_3,16.93333333,26.95,7.917871726,1953.57675,80.3097852,1755.297278,615.7753423,1.271428692,1.271428692,-0.929710477
252,7,3,21,T4,T4_7_3,30.41666667,29.03333333,8.199557397,2040.587167,210.0526601,1525.993473,332.0836327,3.551989302,3.551989302,0.250085785
253,7,3,22,T1,T1_7_3,16.73333333,28.2,8.041004448,2005.783,108.0902963,1738.663423,456.3296052,1.704956417,1.704956417,-0.227328817
253,7,3,22,T2,T2_7_3,30.3,28.1,7.920004003,2001.6065,120.6254487,1707.202475,707.1968703,2.047195605,2.047195605,-0.285840875
253,7,3,22,T3,T3_7_3,16.86666667,27.03333333,7.916118136,1957.057167,80.1528609,1759.133814,618.9411257,1.26838281,1.26838281,-0.868950969
253,7,3,22,T4,T4_7_3,30.48333333,29.23333333,8.208684519,2048.940167,215.2050225,1521.573625,324.4279281,3.637110661,3.637110661,0.383902896
254,7,3,23,T1,T1_7_3,16.63333333,28.28333333,8.040794279,2009.263417,108.1142422,1742.035865,456.7334136,1.704321546,1.704321546,-0.171722798
254,7,3,23,T2,T2_7_3,30.31666667,28.08333333,7.923364133,2000.910417,121.3868395,1704.646495,700.7947502,2.060515548,2.060515548,-0.302612911
254,7,3,23,T3,T3_7_3,16.75,26.86666667,7.913760009,1950.096333,78.92348848,1755.205372,620.3194665,1.248762075,1.248762075,-0.996272736
254,7,3,23,T4,T4_7_3,30.43333333,29.2,8.210053024,2047.548,215.2250384,1520.130765,322.9031612,3.636860182,3.636860182,0.361324149
255,7,4,0,T1,T1_7_4,16.43333333,28.2,8.039945284,2005.783,106.9579232,1741.36311,456.3995881,1.685148508,1.685148508,-0.227328817
255,7,4,0,T2,T2_7_4,30.4,28.25,7.920811802,2007.87125,121.8132637,1710.551588,707.9514311,2.06734283,2.06734283,-0.197434677
255,7,4,0,T3,T3_7_4,16.6,26.91666667,7.921661024,1952.184583,80.05488942,1754.456021,607.7430584,1.265748727,1.265748727,-0.946472655
255,7,4,0,T4,T4_7_4,30.35,28.98333333,8.219148441,2038.498917,216.5076498,1507.944619,313.4219084,3.660399311,3.660399311,0.215456062
256,7,4,1,T1,T1_7_4,16.4,28.15,8.038075723,2003.69475,106.2361004,1741.056775,458.1443768,1.673772254,1.673772254,-0.255250781
256,7,4,1,T2,T2_7_4,30.35,28.13333333,7.918633536,2002.998667,120.6008174,1708.658944,710.4119287,2.047176134,2.047176134,-0.265055917
256,7,4,1,T3,T3_7_4,16.36666667,27.18333333,7.926311088,1963.321917,81.18646487,1762.695402,601.6429929,1.281748009,1.281748009,-0.773399959
256,7,4,1,T4,T4_7_4,30.41666667,28.85,8.21575634,2032.93025,214.5524738,1507.252256,316.1977126,3.631286676,3.631286676,0.130174244
257,7,4,2,T1,T1_7_4,16.33333333,28.11666667,8.039451167,2002.302583,106.1851387,1739.775857,456.039456,1.672670045,1.672670045,-0.274613172
257,7,4,2,T2,T2_7_4,30.3,28.11666667,7.918380222,2002.302583,120.3189967,1708.647098,710.4494631,2.041836911,2.041836911,-0.274613172
257,7,4,2,T3,T3_7_4,16.36666667,26.98333333,7.92263797,1954.968917,79.88917786,1757.578757,605.4598868,1.261776957,1.261776957,-0.904847434
257,7,4,2,T4,T4_7_4,30.3,28.83333333,8.228551662,2032.234167,218.5788091,1496.585203,304.2661844,3.696824587,3.696824587,0.120355324
258,7,4,3,T1,T1_7_4,16.13333333,28.2,8.035557119,2005.783,105.1249667,1745.793545,460.4387878,1.65438191,1.65438191,-0.227328817
258,7,4,3,T2,T2_7_4,30.38333333,28.06666667,7.921934909,2000.214333,121.1730152,1704.488508,703.8163672,2.057995744,2.057995744,-0.310339862
258,7,4,3,T3,T3_7_4,16.13333333,26.86666667,7.921639885,1950.096333,78.77921732,1755.407604,604.5120056,1.243387751,1.243387751,-0.996272736
258,7,4,3,T4,T4_7_4,30.38333333,28.83333333,8.220573008,2032.234167,216.0240228,1502.916366,311.6040522,3.655683917,3.655683917,0.120355324
259,7,4,4,T1,T1_7_4,16.06666667,28.21666667,8.035351363,2006.479083,104.9569043,1746.880253,460.5268967,1.651258051,1.651258051,-0.21707325
259,7,4,4,T2,T2_7_4,30.35,28.25,7.923934274,2007.87125,122.423474,1709.046824,701.8698828,2.076992153,2.076992153,-0.197434677
259,7,4,4,T3,T3_7_4,16.08333333,26.85,7.923107533,1949.40025,78.84572314,1754.537801,601.8143087,1.244232877,1.244232877,-1.010648124
259,7,4,4,T4,T4_7_4,30.36666667,28.78333333,8.220373691,2030.145917,215.4713207,1502.206692,311.5131775,3.646781487,3.646781487,0.091493035
260,7,4,5,T1,T1_7_4,15.91666667,28.41666667,8.03682761,2014.832083,105.6842645,1753.349027,459.474571,1.66096396,1.66096396,-0.095724357
260,7,4,5,T2,T2_7_4,30.33333333,28.28333333,7.917283363,2009.263417,120.9392313,1714.068863,714.5422958,2.051254257,2.051254257,-0.177069522
260,7,4,5,T3,T3_7_4,16.01666667,26.65,7.927544703,1941.04725,78.74787408,1746.446173,592.9634089,1.242834959,1.242834959,-1.149329428
260,7,4,5,T4,T4_7_4,30.38333333,28.53333333,8.21980509,2019.704667,213.4084327,1496.929649,311.0976674,3.616603152,3.616603152,-0.036607054
261,7,4,6,T1,T1_7_4,15.95,28.73333333,8.039142291,2028.057667,107.664002,1761.632792,458.9662052,1.690937743,1.690937743,0.068247978
261,7,4,6,T2,T2_7_4,30.3,28.5,7.921032372,2018.3125,122.7681927,1718.597455,709.7491643,2.079674819,2.079674819,-0.055321476
261,7,4,6,T3,T3_7_4,16.03333333,26.63333333,7.92090698,1940.351167,77.64920851,1748.468319,602.9582699,1.225611223,1.225611223,-1.155467193
261,7,4,6,T4,T4_7_4,30.45,28.71666667,8.227225122,2027.361583,217.8574631,1493.547091,305.2878654,3.690503959,3.690503959,0.058222463
262,7,4,7,T1,T1_7_4,16.01666667,28.88333333,8.036296568,2034.322417,107.9061699,1767.29297,463.6045965,1.694486794,1.694486794,0.15038334
262,7,4,7,T2,T2_7_4,30.26666667,28.43333333,7.925720271,2015.528167,123.4746084,1714.085335,699.9936595,2.091829231,2.091829231,-0.090171086
262,7,4,7,T3,T3_7_4,16.06666667,26.61666667,7.922659386,1939.655083,77.95815983,1747.021823,600.3057287,1.230707824,1.230707824,-1.164756313
262,7,4,7,T4,T4_7_4,30.4,28.6,8.223379769,2022.489,215.2928934,1495.041185,308.0898591,3.647834487,3.647834487,-0.009478988
263,7,4,8,T1,T1_7_4,16.11666667,28.9,8.041680008,2035.0185,109.4713154,1764.15148,457.7081835,1.719638786,1.719638786,0.159710355
263,7,4,8,T2,T2_7_4,30.31666667,28.65,7.919820139,2024.57725,123.2348524,1723.700446,713.7728186,2.086327188,2.086327188,0.016588742
263,7,4,8,T3,T3_7_4,16.13333333,26.51666667,7.921051353,1935.478583,77.50760081,1743.991564,602.1720342,1.224132289,1.224132289,-1.246434173
263,7,4,8,T4,T4_7_4,30.21666667,28.66666667,8.21110677,2025.273333,210.5424093,1509.523096,319.2276034,3.561742536,3.561742536,0.021065661
264,7,4,9,T1,T1_7_4,16.16666667,28.9,8.041857004,2035.0185,109.6503639,1763.724896,457.6535277,1.72274354,1.72274354,0.159710355
264,7,4,9,T2,T2_7_4,30.23333333,28.9,7.9184373,2035.0185,123.8747116,1732.523146,718.8744587,2.093456949,2.093456949,0.159710355
264,7,4,9,T3,T3_7_4,16.25,26.58333333,7.921561257,1938.262917,78.08350328,1745.371774,602.6768147,1.233663585,1.233663585,-1.201875509
264,7,4,9,T4,T4_7_4,30.33333333,28.65,8.218225622,2024.57725,213.5228952,1501.481104,312.9199681,3.615329908,3.615329908,0.012902121
265,7,4,10,T1,T1_7_4,16.13333333,28.9,8.040071897,2035.0185,109.16242,1764.919738,459.6916118,1.714868022,1.714868022,0.159710355
265,7,4,10,T2,T2_7_4,30.2,29.18333333,7.922346915,2046.851917,126.0707971,1738.929032,714.2510128,2.127135261,2.127135261,0.350664134
265,7,4,10,T3,T3_7_4,16.2,26.5,7.92625035,1934.7825,78.45016622,1740.990048,594.5683837,1.239394986,1.239394986,-1.265555493
265,7,4,10,T4,T4_7_4,30.36666667,28.66666667,8.221742215,2025.273333,215.0669774,1498.362385,309.7864119,3.641995675,3.641995675,0.021065661
266,7,4,11,T1,T1_7_4,16.2,28.88333333,8.038614078,2034.322417,108.9717282,1764.719691,461.5792127,1.712364491,1.712364491,0.15038334
266,7,4,11,T2,T2_7_4,30.25,29.21666667,7.924310541,2048.244083,126.8609114,1738.388757,711.1361751,2.140827504,2.140827504,0.370896952
266,7,4,11,T3,T3_7_4,16.2,26.56666667,7.91969599,1937.566833,77.61522115,1745.821737,605.1540501,1.226051287,1.226051287,-1.212790093
266,7,4,11,T4,T4_7_4,30.21666667,28.73333333,8.216277036,2028.057667,212.931665,1506.38423,314.7332364,3.601063455,3.601063455,0.068247978
267,7,4,12,T1,T1_7_4,16.36666667,28.75,8.037313902,2028.75375,108.612703,1760.117896,462.9500779,1.708391332,1.708391332,0.078544469
267,7,4,12,T2,T2_7_4,30.18333333,29.23333333,7.919068412,2048.940167,125.4628677,1742.499078,720.9529244,2.116123464,2.116123464,0.383902896
267,7,4,12,T3,T3_7_4,16.35,26.31666667,7.928118316,1927.125583,78.47658124,1733.340056,590.8866543,1.240984102,1.240984102,-1.412600883
267,7,4,12,T4,T4_7_4,30.63333333,28.73333333,8.218045755,2028.057667,215.4281877,1500.277975,313.9736832,3.653520472,3.653520472,0.068247978
268,7,4,13,T1,T1_7_4,16.61666667,28.58333333,8.041250972,2021.792917,109.4955132,1751.089799,458.1109404,1.724653917,1.724653917,-0.016588742
268,7,4,13,T2,T2_7_4,30.26666667,29.16666667,7.922588438,2046.155833,126.2510389,1737.805669,714.0544748,2.131305833,2.131305833,0.342834873
268,7,4,13,T3,T3_7_4,16.58333333,26.21666667,7.923741506,1922.949083,77.96568563,1730.499804,597.9219061,1.234307509,1.234307509,-1.536687931
268,7,4,13,T4,T4_7_4,30.3,28.5,8.222701576,2018.3125,213.8289469,1494.493067,308.1765726,3.622324742,3.622324742,-0.055321476
269,7,4,14,T1,T1_7_4,16.81666667,28.5,8.035152896,2018.3125,108.4078544,1750.376107,465.6739259,1.709214915,1.709214915,-0.055321476
269,7,4,14,T2,T2_7_4,30.21666667,29.1,7.920540436,2043.3715,125.273128,1737.41872,716.7938846,2.114793955,2.114793955,0.300408545
269,7,4,14,T3,T3_7_4,16.85,26.11666667,7.9278127,1918.772583,78.89861678,1724.109286,592.30409,1.250718138,1.250718138,-1.669804836
269,7,4,14,T4,T4_7_4,30.35,28.4,8.220989175,2014.136,212.6685059,1493.216804,309.3717175,3.605688743,3.605688743,-0.110283082
270,7,4,15,T1,T1_7_4,17.16666667,28.55,8.041490341,2020.40075,111.0927716,1745.93975,459.772316,1.753705135,1.753705135,-0.030811125
270,7,4,15,T2,T2_7_4,30.11666667,28.93333333,7.918026404,2036.410667,123.5631879,1734.654069,719.0321987,2.086206753,2.086206753,0.181618215
270,7,4,15,T3,T3_7_4,17.28333333,26.15,7.922684932,1920.16475,79.17661211,1724.915095,602.8384291,1.257373359,1.257373359,-1.631755076
270,7,4,15,T4,T4_7_4,30.21666667,28.26666667,8.220083184,2008.567333,210.7065035,1492.514914,309.3810265,3.571291518,3.571291518,-0.185367017
271,7,4,16,T1,T1_7_4,17.4,28.7,8.040925566,2026.6655,112.3749992,1749.086522,462.4078222,1.774852414,1.774852414,0.040823036
271,7,4,16,T2,T2_7_4,30.11666667,28.68333333,7.915725216,2025.969417,121.8378389,1728.475732,720.8028166,2.059562782,2.059562782,0.029757437
271,7,4,16,T3,T3_7_4,17.38333333,25.91666667,7.929286617,1910.419583,79.68593894,1713.987338,591.2340193,1.266556229,1.266556229,-1.997247353
271,7,4,16,T4,T4_7_4,30.08333333,28.26666667,8.219522777,2008.567333,209.9281142,1494.415478,309.6224019,3.554876797,3.554876797,-0.185367017
272,7,4,17,T1,T1_7_4,17.45,28.7,8.042772267,2026.6655,112.9464149,1747.692464,460.4054163,1.784225037,1.784225037,0.040823036
272,7,4,17,T2,T2_7_4,30.06666667,28.61666667,7.923677707,2023.185083,123.2676611,1722.186352,704.4878685,2.083689747,2.083689747,-0.002369714
272,7,4,17,T3,T3_7_4,17.26666667,26.03333333,7.927424415,1915.292167,79.51307688,1719.233095,594.4898715,1.262884568,1.262884568,-1.851653257
272,7,4,17,T4,T4_7_4,30.21666667,28.35,8.221963736,2012.04775,212.023113,1492.719965,308.022676,3.592167963,3.592167963,-0.138676382
273,7,4,18,T1,T1_7_4,17.4,28.68333333,8.044229479,2025.969417,113.0294888,1746.778081,458.2677802,1.785262308,1.785262308,0.029757437
273,7,4,18,T2,T2_7_4,30.06666667,28.56666667,7.921883802,2021.096833,122.5989892,1721.744461,707.3295175,2.072879553,2.072879553,-0.024226088
273,7,4,18,T3,T3_7_4,17.55,26.08333333,7.925150714,1917.380417,79.97544805,1720.241454,600.0239216,1.271688438,1.271688438,-1.74077692
273,7,4,18,T4,T4_7_4,30.25,28.43333333,8.228987591,2015.528167,215.3842917,1487.871199,302.1824183,3.648657016,3.648657016,-0.090171086
274,7,4,19,T1,T1_7_4,17.43333333,28.51666667,8.042388221,2019.008583,111.9576904,1742.50579,459.4853714,1.76938231,1.76938231,-0.045039744
274,7,4,19,T2,T2_7_4,30.1,28.6,7.923775993,2022.489,123.3171822,1721.377181,704.4122438,2.085164249,2.085164249,-0.009478988
274,7,4,19,T3,T3_7_4,17.45,26,7.926327963,1913.9,79.64946734,1717.556495,596.8843981,1.26616084,1.26616084,-1.911951985
274,7,4,19,T4,T4_7_4,30.4,28.53333333,8.224874783,2019.704667,215.3315614,1492.177428,306.5374741,3.649650425,3.649650425,-0.036607054
275,7,4,20,T1,T1_7_4,17.31666667,28.43333333,8.045155301,2015.528167,111.8407398,1739.292785,455.2387139,1.767095839,1.767095839,-0.090171086
275,7,4,20,T2,T2_7_4,30.08333333,28.51666667,7.920159833,2019.008583,122.002482,1721.1286,710.1403747,2.063524792,2.063524792,-0.045039744
