time,month,day,hour,trt,combo,temp,sal,pH,talk,CO3,HCO3,pCO2,Oca,Oar,response
915,7,31,12,T4,T4_7_31,30.83333333,29.91666667,7.908583331,2077.479583,128.1152074,1764.578976,753.7633015,2.162658674,2.162658674,0.786247182
916,7,31,13,T1,T1_7_31,15.15,26.61666667,8.112894449,1939.655083,111.634593,1663.670988,364.6324374,1.756089617,1.756089617,-1.164756313
916,7,31,13,T2,T2_7_31,28.73333333,28.65,8.018171118,2024.57725,143.4958759,1673.665503,540.9949695,2.404072135,2.404072135,0.012902121
916,7,31,13,T3,T3_7_31,17.18333333,30.56666667,8.110050994,2104.626833,137.7411704,1763.97116,394.7832884,2.161056986,2.161056986,1.489542624
916,7,31,13,T4,T4_7_31,30.7,29.81666667,7.909422329,2073.303083,127.4392097,1762.046172,749.918589,2.15049622,2.15049622,0.69579915
917,7,31,14,T1,T1_7_31,15.28333333,26.7,8.110143971,1943.1355,111.8345372,1666.677187,368.1119493,1.759853279,1.759853279,-1.119762165
917,7,31,14,T2,T2_7_31,28.8,28.58333333,8.014950488,2021.792917,142.4846444,1673.390727,545.5449527,2.388865922,2.388865922,-0.016588742
917,7,31,14,T3,T3_7_31,17.51666667,30.66666667,8.09646149,2108.803333,135.9000504,1772.808988,411.122914,2.133985931,2.133985931,1.613100436
917,7,31,14,T4,T4_7_31,30.81666667,29.86666667,7.910051927,2075.391333,128.1864666,1762.31788,750.0830715,2.164186107,2.164186107,0.733185368
918,7,31,15,T1,T1_7_31,15.03333333,26.73333333,8.112689469,1944.527667,111.7603626,1668.159761,365.0894275,1.756920489,1.756920489,-1.096890926
918,7,31,15,T2,T2_7_31,28.81666667,28.36666667,8.014483145,2012.743833,141.2363039,1667.449802,544.5248706,2.370489295,2.370489295,-0.129643179
918,7,31,15,T3,T3_7_31,17.56666667,30.68333333,8.090010412,2109.499417,134.5061927,1776.966781,418.7420335,2.112372868,2.112372868,1.625802875
918,7,31,15,T4,T4_7_31,30.58333333,30.1,7.914626354,2085.1365,129.772074,1768.105571,742.1158395,2.184845501,2.184845501,0.953501307
919,7,31,16,T1,T1_7_31,15.05,26.93333333,8.111400755,1952.880667,112.478459,1674.689309,367.4764594,1.767696623,1.767696623,-0.939081161
919,7,31,16,T2,T2_7_31,28.85,28.25,8.015998155,2007.87125,141.1203119,1662.890843,541.4747738,2.37030617,2.37030617,-0.197434677
919,7,31,16,T3,T3_7_31,17.56666667,30.83333333,8.090269026,2115.764167,135.3897076,1781.023502,419.5511584,2.125082519,2.125082519,1.744382371
919,7,31,16,T4,T4_7_31,30.68333333,30.25,7.90710143,2091.40125,128.9114785,1776.487467,759.5383157,2.170091485,2.170091485,1.114847059
920,7,31,17,T1,T1_7_31,15.08333333,27.1,8.115116275,1959.8415,114.2014213,1677.361496,364.7982615,1.794437366,1.794437366,-0.821898874
920,7,31,17,T2,T2_7_31,28.88333333,28.18333333,8.014302792,2005.086917,140.4126165,1661.863774,543.5928594,2.359611317,2.359611317,-0.238962767
920,7,31,17,T3,T3_7_31,17.48333333,30.76666667,8.086510296,2112.979833,133.806861,1782.132565,423.2273676,2.100163372,2.100163372,1.682680417
920,7,31,17,T4,T4_7_31,30.81666667,30.2,7.905888024,2089.313,128.7744018,1774.764998,762.4562179,2.170280581,2.170280581,1.066639949
921,7,31,18,T1,T1_7_31,15.26666667,27.23333333,8.114288447,1965.410167,115.2438163,1680.382332,366.8128506,1.811583023,1.811583023,-0.736980096
921,7,31,18,T2,T2_7_31,28.95,28.15,8.016163138,2003.69475,140.9507236,1659.170914,540.8775637,2.370036046,2.370036046,-0.255250781
921,7,31,18,T3,T3_7_31,17.5,30.71666667,8.07981913,2110.891583,131.8396413,1784.919748,430.3880352,2.069737142,2.069737142,1.656161707
921,7,31,18,T4,T4_7_31,30.65,30.03333333,7.904748485,2082.352167,127.1684831,1771.72941,761.4939668,2.142708327,2.142708327,0.887146559
922,7,31,19,T1,T1_7_31,15.35,27.23333333,8.112905631,1965.410167,115.2031695,1680.510836,368.4223829,1.811506178,1.811506178,-0.736980096
922,7,31,19,T2,T2_7_31,29.01666667,28,8.024396624,1997.43,142.5740262,1648.965027,528.103347,2.399978247,2.399978247,-0.351504251
922,7,31,19,T3,T3_7_31,17.41666667,30.65,8.069393624,2108.10725,128.5590227,1790.223208,441.7856832,2.018076559,2.018076559,1.594052084
922,7,31,19,T4,T4_7_31,30.68333333,29.93333333,7.909644108,2078.175667,128.0299349,1765.453966,750.8758022,2.158911826,2.158911826,0.795245708
923,7,31,20,T1,T1_7_31,15.43333333,27.03333333,8.111195421,1957.057167,114.1249307,1674.902598,369.2739845,1.795805459,1.795805459,-0.868950969
923,7,31,20,T2,T2_7_31,28.9,28.01666667,8.025622732,1998.126083,142.6023593,1649.563916,525.9434262,2.39842789,2.39842789,-0.336976714
923,7,31,20,T3,T3_7_31,17.33333333,30.53333333,8.057217255,2103.234667,124.6651501,1794.964159,454.89255,1.957202041,1.957202041,1.443251702
923,7,31,20,T4,T4_7_31,30.53333333,29.93333333,7.90566165,2078.175667,126.5684488,1769.012177,757.6887326,2.132109285,2.132109285,0.795245708
924,7,31,21,T1,T1_7_31,15.33333333,26.76666667,8.105420826,1945.919833,111.2764999,1670.835235,373.2569341,1.751195678,1.751195678,-1.077868517
924,7,31,21,T2,T2_7_31,28.58333333,28.06666667,8.022773609,2000.214333,141.0366097,1655.418874,528.9642058,2.366686251,2.366686251,-0.310339862
924,7,31,21,T3,T3_7_31,17.5,30.51666667,8.066141031,2102.538583,127.3301255,1787.742618,444.8182256,2.000360154,2.000360154,1.423394421
924,7,31,21,T4,T4_7_31,30.56666667,29.9,7.905725449,2076.7835,126.5403504,1767.697527,757.3967795,2.132635917,2.132635917,0.764905647
925,7,31,22,T1,T1_7_31,15.3,26.78333333,8.103668815,1946.615917,110.8516269,1672.563693,374.9224897,1.744234816,1.744234816,-1.066175007
925,7,31,22,T2,T2_7_31,28.58333333,28.2,8.023104152,2005.783,141.8565024,1658.948226,529.552426,2.379056488,2.379056488,-0.227328817
925,7,31,22,T3,T3_7_31,17.51666667,30.6,8.044680445,2106.019,122.4863976,1803.189267,470.9927459,1.923835302,1.923835302,1.534975216
925,7,31,22,T4,T4_7_31,30.5,29.88333333,7.910394577,2076.087417,127.4014952,1764.878198,747.3744171,2.146299015,2.146299015,0.748777046
926,7,31,23,T1,T1_7_31,15.4,26.71666667,8.102231109,1943.831583,110.5472407,1670.582147,376.311484,1.740319048,1.740319048,-1.1050968
926,7,31,23,T2,T2_7_31,28.58333333,28.1,8.019523054,2001.6065,140.3679932,1658.444824,533.9540023,2.355084583,2.355084583,-0.285840875
926,7,31,23,T3,T3_7_31,17.25,30.43333333,8.04673712,2099.058167,121.3189676,1799.044026,466.3497878,1.904754638,1.904754638,1.320840292
926,7,31,23,T4,T4_7_31,30.3,29.85,7.914449515,2074.69525,127.6436634,1762.857288,737.59701,2.147906148,2.147906148,0.71981541
927,8,1,0,T1,T1_8_1,15.05,26.6,8.099198655,1938.959,108.2654801,1671.258032,377.6236669,1.702503043,1.702503043,-1.184173126
927,8,1,0,T2,T2_8_1,28.53333333,28,8.022403125,1997.43,140.4106158,1654.173575,528.7935625,2.356060896,2.356060896,-0.351504251
927,8,1,0,T3,T3_8_1,17.31666667,30.36666667,8.033535346,2096.273833,118.0908772,1804.271177,482.6326725,1.854935993,1.854935993,1.241297688
927,8,1,0,T4,T4_8_1,30.05,29.75,7.904792728,2070.51875,124.0380294,1767.489404,753.8473611,2.084824531,2.084824531,0.653156389
928,8,1,1,T1,T1_8_1,14.98333333,26.58333333,8.103947473,1938.262917,108.9964087,1668.741356,372.6346398,1.7135898,1.7135898,-1.201875509
928,8,1,1,T2,T2_8_1,28.21666667,27.8,8.023944501,1989.077,138.6779417,1650.046224,523.5483765,2.324210309,2.324210309,-0.456390434
928,8,1,1,T3,T3_8_1,17.2,30.25,8.027902391,2091.40125,115.8690183,1804.866251,488.4955816,1.819948423,1.819948423,1.114847059
928,8,1,1,T4,T4_8_1,30.35,29.76666667,7.907787912,2071.214833,125.7452987,1764.05313,750.1782817,2.117507076,2.117507076,0.665262904
929,8,1,2,T1,T1_8_1,14.9,26.43333333,8.103429332,1931.998167,107.9381965,1665.104138,372.0955158,1.696850209,1.696850209,-1.323996516
929,8,1,2,T2,T2_8_1,28.03333333,27.91666667,8.018481209,1993.949583,137.2573305,1658.340682,531.433697,2.296546048,2.296546048,-0.396119591
929,8,1,2,T3,T3_8_1,16.73333333,30.23333333,8.021160531,2090.705167,112.7732026,1811.666789,494.943256,1.768428889,1.768428889,1.097852488
929,8,1,2,T4,T4_8_1,30.2,29.68333333,7.905271691,2067.734417,124.2860671,1764.131879,753.1776061,2.091806326,2.091806326,0.617394134
930,8,1,3,T1,T1_8_1,15.01666667,26.4,8.098765316,1930.606,107.1471481,1665.710536,376.839974,1.685248437,1.685248437,-1.347121277
930,8,1,3,T2,T2_8_1,27.86666667,27.88333333,8.03272074,1992.557417,140.2964259,1649.459386,510.4921992,2.345239017,2.345239017,-0.420158392
930,8,1,3,T3,T3_8_1,16.55,30.11666667,8.015292835,2085.832583,110.3685523,1812.694626,500.8677986,1.730233717,1.730233717,0.969806691
930,8,1,3,T4,T4_8_1,30.58333333,29.73333333,7.907042811,2069.822667,126.0994969,1761.839249,752.9822455,2.127145048,2.127145048,0.643410174
931,8,1,4,T1,T1_8_1,15.11666667,26.48333333,8.099233263,1934.086417,107.9417355,1667.238845,377.1700852,1.698154183,1.698154183,-1.285151077
931,8,1,4,T2,T2_8_1,27.75,27.88333333,8.032245177,1992.557417,139.7781151,1650.705205,510.6437959,2.334826666,2.334826666,-0.420158392
931,8,1,4,T3,T3_8_1,16.51666667,30,8.004973522,2080.96,107.5127785,1814.889607,513.4571507,1.685884278,1.685884278,0.85634546
931,8,1,4,T4,T4_8_1,30.45,29.76666667,7.911553145,2071.214833,126.9763144,1761.051733,743.3894745,2.139698994,2.139698994,0.665262904
932,8,1,5,T1,T1_8_1,14.93333333,26.38333333,8.100127404,1929.909917,107.1067077,1665.092291,375.1776923,1.684127767,1.684127767,-1.363614025
932,8,1,5,T2,T2_8_1,27.91666667,27.85,8.031176474,1991.16525,139.8662073,1649.141516,512.6211603,2.339102199,2.339102199,-0.433425219
932,8,1,5,T3,T3_8_1,16.33333333,29.86666667,8.000749941,2075.391333,105.4848289,1814.294703,517.2133041,1.653696646,1.653696646,0.733185368
932,8,1,5,T4,T4_8_1,30.16666667,29.86666667,7.907250564,2075.391333,125.5472619,1768.669741,751.1114876,2.110599013,2.110599013,0.733185368
933,8,1,6,T1,T1_8_1,15,26.25,8.101803584,1924.34125,107.0714035,1659.672011,373.0409942,1.684364284,1.684364284,-1.500815218
933,8,1,6,T2,T2_8_1,27.63333333,27.81666667,8.03327588,1989.773083,139.2918909,1649.102546,508.1805322,2.325633811,2.325633811,-0.447350723
933,8,1,6,T3,T3_8_1,16.53333333,29.93333333,8.00158782,2078.175667,106.5434259,1814.517034,517.5319709,1.671132994,1.671132994,0.795245708
933,8,1,6,T4,T4_8_1,30.11666667,29.83333333,7.905286904,2073.999167,124.7428593,1769.244939,754.2480894,2.096721996,2.096721996,0.706234986
934,8,1,7,T1,T1_8_1,15.21666667,26.3,8.099272748,1926.4295,107.4114133,1660.975677,376.4203395,1.690972258,1.690972258,-1.441017171
934,8,1,7,T2,T2_8_1,27.63333333,27.78333333,8.029862869,1988.380917,138.2056906,1650.383618,512.6461863,2.307802569,2.307802569,-0.468110064
934,8,1,7,T3,T3_8_1,16.36666667,30,7.992761929,2080.96,104.4576865,1822.396405,529.2400871,1.637108013,1.637108013,0.85634546
934,8,1,7,T4,T4_8_1,30.3,29.86666667,7.906155942,2075.391333,125.6589098,1768.42216,754.1357999,2.114256331,2.114256331,0.733185368
935,8,1,8,T1,T1_8_1,15.03333333,26.41666667,8.09884829,1931.302083,107.2937669,1666.045543,376.8981501,1.687615718,1.687615718,-1.332265045
935,8,1,8,T2,T2_8_1,27.55,27.65,8.034200387,1982.81225,138.3540864,1644.461104,505.2992385,2.310321128,2.310321128,-0.529846319
935,8,1,8,T3,T3_8_1,15.95,29.81666667,7.984283351,2073.303083,100.7579026,1823.783076,537.5615616,1.577689046,1.577689046,0.69579915
935,8,1,8,T4,T4_8_1,30.28333333,29.9,7.907835332,2076.7835,126.1899532,1768.504704,751.0966766,2.122600983,2.122600983,0.764905647
936,8,1,9,T1,T1_8_1,15.41666667,26.48333333,8.101906619,1934.086417,109.444914,1663.628407,375.4369945,1.723779814,1.723779814,-1.285151077
936,8,1,9,T2,T2_8_1,27.63333333,27.61666667,8.031123042,1981.420083,137.6386513,1644.850676,509.5873377,2.299888537,2.299888537,-0.549032432
936,8,1,9,T3,T3_8_1,16.13333333,29.68333333,7.979721498,2067.734417,99.79514107,1820.671705,543.6913814,1.56426948,1.56426948,0.617394134
936,8,1,9,T4,T4_8_1,30.16666667,29.96666667,7.902496725,2079.567833,124.8429716,1774.564909,761.739787,2.097591786,2.097591786,0.830417949
937,8,1,10,T1,T1_8_1,15.75,26.28333333,8.104367,1925.733417,110.0935082,1653.844544,372.9867766,1.736883767,1.736883767,-1.473760012
937,8,1,10,T2,T2_8_1,27.61666667,27.51666667,8.030812912,1977.243583,136.9752539,1642.320459,509.227575,2.289495299,2.289495299,-0.594615016
937,8,1,10,T3,T3_8_1,16.41666667,29.73333333,7.967493902,2069.822667,98.34047008,1826.438824,563.0800341,1.542776886,1.542776886,0.643410174
937,8,1,10,T4,T4_8_1,29.95,29.88333333,7.898028238,2076.087417,122.7257612,1776.244586,768.2742662,2.060039171,2.060039171,0.748777046
938,8,1,11,T1,T1_8_1,15.95,26.26666667,8.101680316,1925.037333,110.0479409,1653.328743,376.1498431,1.737574171,1.737574171,-1.485562206
938,8,1,11,T2,T2_8_1,27.53333333,27.56666667,8.04226451,1979.331833,139.9817029,1637.001476,493.7281746,2.338029671,2.338029671,-0.577109413
938,8,1,11,T3,T3_8_1,16.23333333,29.98333333,7.960583216,2080.263917,97.46579865,1838.955861,574.5632097,1.526878078,1.526878078,0.840121376
938,8,1,11,T4,T4_8_1,29.7,30.03333333,7.893992857,2082.352167,121.7227854,1784.906219,776.3809489,2.038326283,2.038326283,0.887146559
939,8,1,12,T1,T1_8_1,15.85,26.38333333,8.10320285,1929.909917,110.6167291,1656.732881,374.9467805,1.7455105,1.7455105,-1.363614025
939,8,1,12,T2,T2_8_1,27.71666667,27.56666667,8.041338534,1979.331833,140.357085,1636.121416,495.7580545,2.347021822,2.347021822,-0.577109413
939,8,1,12,T3,T3_8_1,16.13333333,30,7.960249818,2080.96,97.15500127,1840.388308,574.3117528,1.52140192,1.52140192,0.85634546
939,8,1,12,T4,T4_8_1,29.8,30.05,7.889463415,2083.04825,120.9944748,1787.406997,786.6447613,2.027287753,2.027287753,0.902470995
940,8,1,13,T1,T1_8_1,15.9,26.46666667,8.100176593,1933.390333,110.4906866,1660.514644,378.5339087,1.743591263,1.743591263,-1.29849397
940,8,1,13,T2,T2_8_1,27.48333333,27.46666667,8.04182035,1975.155333,139.1447356,1634.890999,493.3796501,2.324220234,2.324220234,-0.629225127
940,8,1,13,T3,T3_8_1,16.2,30.06666667,7.953935063,2083.744333,96.36593108,1845.136913,584.7980849,1.509072281,1.509072281,0.918010354
940,8,1,13,T4,T4_8_1,29.71666667,29.88333333,7.897028304,2076.087417,121.8004868,1778.468624,768.5784403,2.041406195,2.041406195,0.748777046
941,8,1,14,T1,T1_8_1,16.1,26.6,8.106077946,1938.959,113.0508622,1659.798586,374.0042171,1.78498116,1.78498116,-1.184173126
941,8,1,14,T2,T2_8_1,27.48333333,27.4,8.044991443,1972.371,139.6225084,1630.9499,488.6798136,2.33280901,2.33280901,-0.656092351
941,8,1,14,T3,T3_8_1,16.31666667,29.86666667,7.942357401,2075.391333,93.65320178,1843.553673,601.1539414,1.468123125,1.468123125,0.733185368
941,8,1,14,T4,T4_8_1,29.7,29.85,7.891878325,2074.69525,120.3591579,1780.61197,778.436661,2.017403326,2.017403326,0.713687936
942,8,1,15,T1,T1_8_1,16.03333333,26.53333333,8.10740612,1936.174667,112.8211189,1657.578948,372.1557954,1.781103822,1.781103822,-1.23449957
942,8,1,15,T2,T2_8_1,27.26666667,27.53333333,8.049442501,1977.939667,140.8104108,1633.522299,482.9211188,2.348216314,2.348216314,-0.588342356
942,8,1,15,T3,T3_8_1,16.3,29.9,7.932351905,2076.7835,91.84078532,1849.420688,616.9286523,1.439463908,1.439463908,0.764905647
942,8,1,15,T4,T4_8_1,29.41666667,29.66666667,7.890217726,2067.038333,118.3282134,1777.898845,777.6250239,1.981602583,1.981602583,0.608815017
943,8,1,16,T1,T1_8_1,15.98333333,26.5,8.105514326,1934.7825,112.0978823,1657.96284,373.7516778,1.769436416,1.769436416,-1.265555493
943,8,1,16,T2,T2_8_1,27.35,27.58333333,8.049898678,1980.027917,141.4951871,1633.937183,483.0718141,2.360400934,2.360400934,-0.569351465
943,8,1,16,T3,T3_8_1,16.63333333,29.98333333,7.925371437,2080.263917,91.70668102,1853.320953,630.8629639,1.438712532,1.438712532,0.840121376
943,8,1,16,T4,T4_8_1,29.11666667,29.55,7.890327026,2062.16575,116.95615,1776.343564,773.707835,1.955964336,1.955964336,0.532271721
944,8,1,17,T1,T1_8_1,15.98333333,26.23333333,8.103404114,1923.645167,110.3735561,1651.155343,374.354307,1.743061874,1.743061874,-1.518924455
944,8,1,17,T2,T2_8_1,27.21666667,27.56666667,8.057654808,1979.331833,143.0381053,1629.426824,472.3723302,2.384302827,2.384302827,-0.577109413
944,8,1,17,T3,T3_8_1,16.58333333,30.23333333,7.922276997,2090.705167,91.92055556,1863.192555,637.8983052,1.440649915,1.440649915,1.097852488
944,8,1,17,T4,T4_8_1,29.25,29.46666667,7.889018824,2058.685333,116.657103,1773.632496,776.2961922,1.953431147,1.953431147,0.485811471
945,8,1,18,T1,T1_8_1,16.03333333,26.18333333,8.108489382,1921.556917,111.4036262,1646.560452,369.2594684,1.759817681,1.759817681,-1.588448871
945,8,1,18,T2,T2_8_1,27.21666667,27.5,8.057494607,1976.5475,142.6216333,1627.680822,472.1099205,2.377978039,2.377978039,-0.605648936
945,8,1,18,T3,T3_8_1,16.66666667,30.08333333,7.913994688,2084.440417,90.03848972,1861.622557,650.5296977,1.412260336,1.412260336,0.936220513
945,8,1,18,T4,T4_8_1,29.18333333,29.43333333,7.891987876,2057.293167,116.9891613,1771.416582,769.3025976,1.958433413,1.958433413,0.468991614
946,8,1,19,T1,T1_8_1,16.08333333,26.05,8.10177009,1915.98825,109.4769799,1645.795184,375.3030974,1.730141872,1.730141872,-1.797420381
946,8,1,19,T2,T2_8_1,27.25,27.45,8.055841124,1974.45925,142.0184628,1627.092845,474.0267072,2.368903675,2.368903675,-0.636301647
946,8,1,19,T3,T3_8_1,16.56666667,29.91666667,7.911684312,2077.479583,88.75604595,1857.823124,652.0673216,1.392405244,1.392405244,0.779093957
946,8,1,19,T4,T4_8_1,29.28333333,29.35,7.887206816,2053.81275,115.7962189,1770.890177,778.7545336,1.940519271,1.940519271,0.429379515
947,8,1,20,T1,T1_8_1,16.1,26.16666667,8.093686445,1920.860833,108.318409,1653.491004,384.0294452,1.71159944,1.71159944,-1.609243879
947,8,1,20,T2,T2_8_1,27.38333333,27.6,8.056739909,1980.724,143.5492244,1629.59516,474.3932188,2.395024909,2.395024909,-0.559778908
947,8,1,20,T3,T3_8_1,16.33333333,29.83333333,7.907361236,2073.999167,87.08632337,1858.415565,656.9940255,1.365400902,1.365400902,0.706234986
947,8,1,20,T4,T4_8_1,29.11666667,29.3,7.889712805,2051.7245,115.6865748,1769.043489,771.8230892,1.93709599,1.93709599,0.410686372
948,8,1,21,T1,T1_8_1,15.93333333,26.26666667,8.086624247,1925.037333,106.7574172,1661.431533,391.2126036,1.685503755,1.685503755,-1.485562206
948,8,1,21,T2,T2_8_1,27.43333333,27.56666667,8.060194254,1979.331833,144.4764972,1625.946153,469.9809415,2.411559169,2.411559169,-0.577109413
948,8,1,21,T3,T3_8_1,16.88333333,29.8,7.945968422,2072.607,95.74193723,1835.781079,599.4562876,1.504245237,1.504245237,0.687438057
948,8,1,21,T4,T4_8_1,29.3,29.31666667,7.892193807,2052.420583,116.8510957,1766.918551,768.4108788,1.958702441,1.958702441,0.418146052
949,8,1,22,T1,T1_8_1,16.3,26.28333333,8.084558844,1925.733417,107.5118532,1660.378001,394.6286166,1.699884691,1.699884691,-1.465233793
949,8,1,22,T2,T2_8_1,27.36666667,27.58333333,8.064965546,1980.027917,145.6442196,1623.756364,463.7551512,2.429876862,2.429876862,-0.569351465
949,8,1,22,T3,T3_8_1,16.68333333,29.85,7.946993066,2074.69525,95.60137263,1838.151518,597.1927392,1.500714039,1.500714039,0.71981541
949,8,1,22,T4,T4_8_1,29.13333333,29.38333333,7.891653875,2055.204917,116.5496016,1770.401514,769.0765605,1.950913406,1.950913406,0.446186983
950,8,1,23,T1,T1_8_1,16.16666667,26.11666667,8.085494907,1918.772583,106.5440042,1655.809233,392.2683609,1.684158057,1.684158057,-1.669804836
950,8,1,23,T2,T2_8_1,27.35,27.81666667,8.062128201,1989.773083,146.1344787,1632.238236,468.8939661,2.435544984,2.435544984,-0.447350723
950,8,1,23,T3,T3_8_1,16.58333333,29.98333333,7.970187944,2080.263917,100.8751937,1830.635717,566.8180527,1.582314266,1.582314266,0.840121376
950,8,1,23,T4,T4_8_1,29.45,29.26666667,7.896038597,2050.332333,117.9491821,1762.172878,761.1273565,1.979536253,1.979536253,0.397828914
951,8,2,0,T1,T1_8_2,16.03333333,26.11666667,8.083378578,1918.772583,105.698686,1657.850477,394.0367706,1.669888774,1.669888774,-1.669804836
951,8,2,0,T2,T2_8_2,27.28333333,27.93333333,8.05713945,1994.645667,145.1855915,1639.398438,475.8391206,2.417578247,2.417578247,-0.390998534
951,8,2,0,T3,T3_8_2,16.81666667,29.9,8.002563585,2076.7835,107.8126508,1810.085231,520.45628,1.692964252,1.692964252,0.764905647
951,8,2,0,T4,T4_8_2,29.46666667,29.3,7.887858713,2051.7245,116.2448767,1767.743258,778.1770213,1.950814157,1.950814157,0.410686372
952,8,2,1,T1,T1_8_2,15.88333333,26.25,8.08642784,1924.34125,106.4876121,1661.389525,391.1583856,1.680962678,1.680962678,-1.500815218
952,8,2,1,T2,T2_8_2,27.11666667,27.95,8.054838458,1995.34175,144.0721233,1642.785618,478.2981978,2.396381401,2.396381401,-0.381353209
952,8,2,1,T3,T3_8_2,17.33333333,30.05,8.004717837,2083.04825,110.5522414,1809.73021,520.882966,1.738545058,1.738545058,0.902470995
952,8,2,1,T4,T4_8_2,29.53333333,29.45,7.891845527,2057.98925,118.0390645,1769.604936,772.5157119,1.980300216,1.980300216,0.478122491
953,8,2,2,T1,T1_8_2,15.53333333,26.3,8.080332772,1926.4295,104.3808658,1668.547379,396.5624682,1.645283294,1.645283294,-1.441017171
953,8,2,2,T2,T2_8_2,26.88333333,28.11666667,8.054293297,2002.302583,144.0517296,1649.70311,479.2667484,2.390995895,2.390995895,-0.274613172
953,8,2,2,T3,T3_8_2,17.26666667,30.03333333,8.001107112,2082.352167,109.5516919,1811.484828,526.7613517,1.722402464,1.722402464,0.887146559
953,8,2,2,T4,T4_8_2,29.48333333,29.46666667,7.885008661,2058.685333,116.4001901,1774.308056,786.2837743,1.95210441,1.95210441,0.485811471
954,8,2,3,T1,T1_8_2,15.56666667,26.3,8.080445071,1926.4295,104.5048587,1668.252141,396.5555241,1.647460463,1.647460463,-1.441017171
954,8,2,3,T2,T2_8_2,27.23333333,28.16666667,8.069162782,2004.390833,149.6869383,1638.022581,461.961669,2.489369572,2.489369572,-0.246284271
954,8,2,3,T3,T3_8_2,17.13333333,29.98333333,8.038864426,2080.263917,117.8072209,1788.956053,479.5225417,1.851520482,1.851520482,0.840121376
954,8,2,3,T4,T4_8_2,29.53333333,29.36666667,7.888304347,2054.508833,116.8349013,1769.086545,778.5841442,1.960891825,1.960891825,0.438347423
955,8,2,4,T1,T1_8_2,15.31666667,26.3,8.081273489,1926.4295,103.9311058,1669.588874,394.9033592,1.636810398,1.636810398,-1.441017171
955,8,2,4,T2,T2_8_2,27.55,28.21666667,8.070571693,2006.479083,151.5039434,1635.711608,461.6519259,2.524029708,2.524029708,-0.213300688
955,8,2,4,T3,T3_8_2,17.26666667,29.88333333,8.04251376,2076.087417,119.0410374,1781.804125,477.3610297,1.872748453,1.872748453,0.748777046
955,8,2,4,T4,T4_8_2,29.53333333,29.35,7.891598523,2053.81275,117.5362624,1766.672517,771.7025639,1.97288322,1.97288322,0.432557688
956,8,2,5,T1,T1_8_2,15.33333333,26.3,8.084662529,1926.4295,104.6913697,1667.719565,391.5062131,1.648891855,1.648891855,-1.441017171
956,8,2,5,T2,T2_8_2,27.88333333,28.2,8.06856036,2005.783,152.0351033,1633.791896,465.3582396,2.538381807,2.538381807,-0.227328817
956,8,2,5,T3,T3_8_2,17.36666667,29.61666667,8.034082974,2064.950083,117.0918363,1775.554788,492.8285167,1.844127939,1.844127939,0.577420451
956,8,2,5,T4,T4_8_2,29.66666667,29.43333333,7.88737277,2057.293167,117.3159545,1770.709388,782.3118877,1.970132914,1.970132914,0.468991614
957,8,2,6,T1,T1_8_2,15.65,26.21666667,8.083922298,1922.949083,105.1164376,1663.314369,392.8112098,1.65789897,1.65789897,-1.536687931
957,8,2,6,T2,T2_8_2,27.85,28.21666667,8.070130737,2006.479083,152.4663495,1633.416799,463.3920304,2.544845451,2.544845451,-0.21707325
957,8,2,6,T3,T3_8_2,17.88333333,29.65,8.031039141,2066.34225,116.4272268,1778.746722,487.0876597,1.83696735,1.83696735,0.598389857
957,8,2,6,T4,T4_8_2,29.31666667,29.43333333,7.889218203,2057.293167,116.737422,1772.060104,775.9787739,1.955887221,1.955887221,0.468991614
958,8,2,7,T1,T1_8_2,15.75,26.2,8.082563422,1922.253,105.0521086,1662.811886,394.4692156,1.657551503,1.657551503,-1.559375367
958,8,2,7,T2,T2_8_2,27.56666667,28.25,8.069054184,2007.87125,151.3429011,1637.495459,463.9260353,2.521290144,2.521290144,-0.197434677
958,8,2,7,T3,T3_8_2,18.28333333,29.83333333,8.089513511,2073.999167,134.0866086,1742.917436,427.6428326,2.117871639,2.117871639,0.706234986
958,8,2,7,T4,T4_8_2,29.71666667,29.45,7.895958593,2057.98925,119.5317747,1765.980019,765.4394627,2.007790213,2.007790213,0.478122491
959,8,2,8,T1,T1_8_2,15.65,26.15,8.078813143,1920.16475,103.7587346,1663.895532,397.7129401,1.636657916,1.636657916,-1.631755076
959,8,2,8,T2,T2_8_2,28.01666667,28.3,8.074368135,2009.9595,154.7763996,1631.234198,459.2140764,2.585707811,2.585707811,-0.162911349
959,8,2,8,T3,T3_8_2,18.35,29.88333333,8.076518038,2076.087417,131.5962871,1751.165942,444.4073219,2.078697115,2.078697115,0.748777046
959,8,2,8,T4,T4_8_2,30.05,29.5,7.89916947,2060.0775,121.496066,1763.309854,762.0181063,2.044689909,2.044689909,0.500082757
960,8,2,9,T1,T1_8_2,15.61666667,26.16666667,8.078727605,1920.860833,103.7054035,1664.707666,397.7495866,1.635534326,1.635534326,-1.609243879
960,8,2,9,T2,T2_8_2,29.73333333,28.36666667,8.083306584,2012.743833,164.1358082,1611.371295,454.6445905,2.771544252,2.771544252,-0.129643179
960,8,2,9,T3,T3_8_2,18.25,29.68333333,8.0207878,2067.734417,115.6207007,1782.248731,503.4185994,1.826774125,1.826774125,0.617394134
960,8,2,9,T4,T4_8_2,30.05,29.43333333,7.894002602,2057.293167,119.954407,1764.313614,771.5849449,2.019418737,2.019418737,0.468991614
