"count"
"genes_before_filtering" 31371
"genes_after_filtering" 28928
"genes_dropped" 2443
"DEGs_all-genes" 28928
"DEGs_all-genes-normal" 28928
"DEGs_all-genes-apeglm" 28928
"DEGs_all-genes-ashr" 28928
"DEG_unshrunken-p0.05_lfc1.5" 1624
"DEG_normal-lfc1.5" 958
"DEG_apeglm-s0.005_lfc1.5" 922
"DEG_ashr-p0.05_lfc1.5" 720
