"count"
"genes_before_filtering" 31371
"genes_after_filtering" 28877
"genes_dropped" 2494
"DEGs_all-genes" 28877
"DEGs_all-genes-normal" 28877
"DEGs_all-genes-apeglm" 28877
"DEGs_all-genes-ashr" 28877
"DEG_unshrunken-p0.05_lfc1.5" 315
"DEG_normal-lfc1.5" 50
"DEG_apeglm-s0.005_lfc1.5" 179
"DEG_ashr-p0.05_lfc1.5" 145
