"count"
"genes_before_filtering" 31371
"genes_after_filtering" 18925
"genes_dropped" 12446
"DEGs_all-genes" 18925
"DEGs_all-genes-normal" 18925
"DEGs_all-genes-apeglm" 18925
"DEGs_all-genes-ashr" 18925
"DEG_unshrunken-p0.05_lfc1.5" 638
"DEG_normal-lfc1.5" 79
"DEG_apeglm-s0.005_lfc1.5" 344
"DEG_ashr-p0.05_lfc1.5" 158
